Timestamp [ms][dev],Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740486631200,-25.0075,21.69125,3.96375,-450.424,-805.566,-218.502,218.9418,117.2172,-256.2116,23.12505,19.96762
1740486631201,-25.935,21.9275,4.2875,-451.278,-818.01,-220.576,222.4496,112.8325,-257.0886,23.12505,19.96762
1740486631203,-26.90625,22.0675,4.62,-448.838,-832.04,-224.968,217.1879,110.2017,-259.7194,23.12505,19.96762
1740486631204,-27.92125,22.3825,4.47125,-446.276,-845.826,-210.694,220.4034,109.0324,-263.8117,23.12505,19.96762
1740486631205,-28.42,22.4175,4.50625,-436.028,-863.15,-217.526,219.8188,112.2479,-260.5963,23.12505,19.96762
1740486631207,-28.735,22.14625,4.10375,-446.276,-863.272,-238.388,224.7881,111.6633,-257.527,23.12505,19.96762
1740486631208,-29.65375,22.61,3.92,-469.578,-896.7,-231.678,219.8188,105.817,-252.4116,23.12505,19.96762
1740486631209,-30.0125,23.40625,3.7625,-478.362,-942.328,-238.876,223.6188,108.1555,-247.8807,23.12505,19.96762
1740486631210,-29.91625,24.12375,3.28125,-488.366,-976.854,-252.174,225.3727,108.4478,-250.2192,23.12505,19.96762
1740486631211,-29.49625,24.885,3.10625,-530.822,-1004.792,-265.716,225.9573,106.9863,-253.8731,23.12505,19.96762
1740486631212,-28.67375,25.83875,2.3625,-573.156,-1057.862,-290.726,226.5419,114.8787,-245.1038,23.12505,19.96762
1740486631214,-28.27125,26.4075,2.52875,-651.602,-1106.174,-300.608,223.6188,110.2017,-254.1654,23.12505,19.96762
1740486631215,-28.035,27.7375,2.87,-735.538,-1200.48,-294.386,221.2803,112.8325,-249.7807,23.12505,19.96762
1740486631216,-26.495,27.7725,3.31625,-710.04,-1314.672,-221.552,220.988,113.1248,-249.7807,23.12505,19.96762
1740486631218,-21.35875,25.6025,2.695,-669.292,-1362.496,-235.338,225.665,113.1248,-244.0807,23.12505,19.96762
1740486631219,-15.05,24.19375,1.6275,-673.44,-1310.524,-209.352,220.4034,107.8632,-240.7191,23.12505,19.96762
1740486631220,-10.54375,22.6625,0.77,-665.388,-1280.39,-230.214,225.9573,117.5095,-249.7807,23.12505,19.96762
1740486631221,-5.71375,20.64125,0.41125,-653.31,-1232.444,-218.014,222.1573,112.2479,-247.1499,23.12505,19.96762
1740486631223,-1.98625,18.9525,0.1925,-641.72,-1191.33,-211.792,223.9111,111.0786,-245.8345,23.12505,19.96762
1740486631224,1.49625,17.2375,-0.385,-628.056,-1157.78,-209.474,224.4958,115.4633,-253.1423,23.12505,19.96762
1740486631225,4.2175,15.89875,-0.6825,-612.196,-1119.96,-209.474,228.2958,118.0941,-241.596,23.12505,19.96762
1740486631227,6.41375,14.2975,-1.015,-599.996,-1086.166,-203.74,229.7574,116.3402,-251.0962,23.12505,19.96762
1740486631228,8.365,13.1075,-1.365,-585.112,-1054.08,-188.002,221.5726,116.3402,-250.5115,23.12505,19.96762
1740486631229,10.045,11.9,-1.68875,-564.982,-1021.628,-188.002,223.9111,113.4171,-250.0731,23.12505,19.96762
1740486631230,11.13875,10.91125,-2.1,-554.246,-990.152,-192.272,226.8342,114.0017,-251.2423,23.12505,19.96762
1740486631231,12.39875,9.58125,-2.9575,-540.216,-929.396,-182.512,228.8804,115.7556,-252.1192,23.12505,19.96762
1740486631232,12.39875,9.58125,-2.9575,-536.922,-929.396,-182.512,223.9111,115.7556,-249.05,23.12505,19.96762
1740486631234,12.4775,9.05625,-3.0275,-523.014,-904.508,-184.952,220.988,113.4171,-250.5115,23.12505,19.96762
1740486631235,12.62625,8.5925,-3.2375,-515.572,-883.768,-180.438,223.0342,112.2479,-249.7807,23.12505,19.96762
1740486631236,12.41625,8.26,-3.185,-507.764,-861.686,-180.438,221.2803,111.3709,-258.404,23.12505,19.96762
1740486631238,12.22375,7.90125,-3.28125,-501.786,-849.852,-174.704,216.311,111.6633,-255.7731,23.12505,19.96762
1740486631239,11.795,7.735,-3.28125,-494.588,-832.406,-172.63,216.8956,115.171,-245.9807,23.12505,19.96762
1740486631240,11.05125,7.48125,-3.4475,-482.144,-819.596,-171.044,218.6495,116.0479,-251.8269,23.12505,19.96762
1740486631241,10.59625,7.34125,-3.40375,-480.314,-809.958,-170.068,218.6495,116.9249,-254.8962,23.12505,19.96762
1740486631243,9.87875,7.41125,-3.43,-477.63,-799.71,-169.702,213.9725,112.5402,-245.5422,23.12505,19.96762
1740486631244,9.03875,7.455,-3.45625,-474.214,-786.168,-163.602,216.6033,114.8787,-243.2037,23.12505,19.96762
1740486631245,8.40875,7.63,-3.4125,-469.456,-776.896,-163.602,214.5571,118.3864,-244.0807,23.12505,19.96762
1740486631247,7.5775,7.95375,-3.29,-467.748,-773.236,-166.896,216.0187,117.5095,-240.7191,23.12505,19.96762
1740486631248,6.57125,8.05,-3.2025,-472.872,-772.626,-165.432,221.5726,118.3864,-242.7653,23.12505,19.96762
1740486631249,5.6,8.35625,-3.045,-478.24,-766.648,-168.604,221.8649,120.7249,-250.2192,23.12505,19.96762
1740486631250,4.725,8.295,-2.7125,-481.168,-769.942,-165.31,225.665,118.3864,-244.6653,23.12505,19.96762
1740486631251,3.815,8.505,-2.5025,-479.094,-776.896,-162.138,225.9573,111.0786,-252.7039,23.12505,19.96762
1740486631252,3.1325,8.5925,-2.31875,-482.876,-779.824,-164.456,218.6495,115.7556,-258.2578,23.12505,19.96762
1740486631254,2.09125,8.6975,-1.96,-490.684,-789.34,-162.748,220.4034,117.5095,-249.1961,23.12505,19.96762
1740486631255,1.575,8.715,-1.9775,-469.7,-795.684,-160.064,214.5571,118.6787,-251.2423,23.12505,19.96762
1740486631256,1.32125,8.84625,-1.7675,-459.208,-793.366,-161.772,219.5264,114.2941,-234.5805,23.12505,19.96762
1740486631258,0.7175,9.24875,-1.63625,-478.85,-778.604,-160.308,228.0035,116.9249,-254.0193,23.12505,19.96762
1740486631259,-0.32375,9.7475,-1.35625,-478.24,-784.582,-156.892,214.5571,119.5557,-245.1038,23.12505,19.96762
1740486631260,-0.98875,10.1675,-0.9625,-488.122,-782.02,-151.524,221.5726,118.3864,-247.0038,23.12505,19.96762
1740486631261,-1.91625,10.22875,-0.2625,-488.122,-785.314,-152.744,217.1879,122.4788,-249.9269,23.12505,19.96762
1740486631263,-3.17625,10.255,0.53375,-499.712,-809.104,-150.792,218.3572,119.5557,-252.9962,23.12505,19.96762
1740486631264,-3.35125,9.84375,0.8575,-485.194,-844.972,-154.33,216.6033,118.9711,-245.6884,23.12505,19.96762
1740486631265,-2.77375,9.9575,0.74375,-485.194,-836.676,-150.304,216.8956,114.5864,-243.0576,23.12505,19.96762
1740486631266,-3.2725,9.94875,0.6475,-541.07,-841.312,-147.864,218.3572,116.3402,-234.7267,23.12505,19.96762
1740486631268,-3.6225,9.73,1.3475,-542.046,-845.338,-155.672,225.9573,117.8018,-249.9269,23.12505,19.96762
1740486631269,-3.7625,8.89875,1.75875,-542.046,-870.226,-154.33,222.4496,117.8018,-249.6346,23.12505,19.96762
1740486631270,-3.325,8.505,1.68875,-513.742,-874.496,-152.866,230.0497,116.0479,-249.1961,23.12505,19.96762
1740486631271,-3.22875,8.435,1.46125,-559.004,-873.52,-150.182,223.0342,116.9249,-254.3116,23.12505,19.96762
1740486631272,-3.43,7.8925,1.93375,-559.004,-884.5,-152.134,224.4958,113.1248,-246.5653,23.12505,19.96762
1740486631274,-3.535,6.99125,2.1,-563.518,-892.186,-155.916,222.7419,113.7094,-244.2268,23.12505,19.96762
1740486631275,-3.115,6.39625,2.38,-559.858,-898.652,-152.744,218.3572,112.5402,-251.5346,23.12505,19.96762
1740486631276,-2.75625,5.6875,2.07375,-559.858,-906.826,-155.428,224.4958,114.8787,-237.3575,23.12505,19.96762
1740486631278,-2.5375,5.18,1.82,-564.006,-907.802,-156.282,218.9418,105.2324,-236.1882,23.12505,19.96762
1740486631279,-2.1525,4.47125,1.575,-564.372,-911.828,-154.94,219.5264,111.3709,-231.9497,23.12505,19.96762
1740486631280,-1.8375,3.92875,1.33875,-563.762,-906.094,-154.208,222.7419,111.6633,-238.2344,23.12505,19.96762
1740486631281,-1.61875,3.325,0.8225,-560.224,-907.802,-152.744,215.4341,114.5864,-247.4423,23.12505,19.96762
1740486631283,-1.49625,2.835,0.56,-562.176,-905.118,-152.988,223.3265,113.4171,-251.0962,23.12505,19.96762
1740486631284,-1.61875,2.31,0.16625,-562.664,-902.678,-153.842,223.6188,114.8787,-245.1038,23.12505,19.96762
1740486631285,-1.67125,1.68875,0.0525,-564.738,-901.702,-154.696,221.8649,106.9863,-247.4423,23.12505,19.96762
1740486631286,-1.86375,0.91875,-0.23625,-559.37,-901.58,-152.5,222.1573,112.8325,-245.2499,23.12505,19.96762
1740486631288,-1.91625,0.37625,-0.4725,-568.398,-903.166,-152.988,222.4496,116.3402,-239.9883,23.12505,19.96762
1740486631289,-2.1,-0.42,-0.665,-568.52,-903.288,-154.818,220.1111,115.4633,-245.3961,23.12505,19.96762
1740486631290,-2.17,-1.365,-0.8575,-564.616,-902.312,-160.43,220.4034,112.5402,-249.3423,23.12505,19.96762
1740486631291,-2.00375,-2.02125,-1.04125,-564.86,-901.092,-160.064,223.6188,108.1555,-262.0579,23.12505,19.96762
1740486631292,-2.14375,-2.9925,-1.2425,-566.69,-902.556,-159.82,226.2496,113.1248,-251.6808,23.12505,19.96762
1740486631294,-2.12625,-3.78875,-1.365,-566.934,-904.752,-161.894,229.7574,109.0324,-248.6115,23.12505,19.96762
1740486631295,-2.03,-4.6025,-1.40875,-561.444,-905.362,-165.31,229.4651,111.3709,-242.7653,23.12505,19.96762
1740486631296,-1.89,-5.43375,-1.79375,-557.052,-899.018,-171.898,219.8188,109.0324,-251.9731,23.12505,19.96762
1740486631297,-2.02125,-6.195,-1.96875,-554.612,-891.576,-168.726,215.4341,114.0017,-246.7115,23.12505,19.96762
1740486631299,-1.9075,-6.71125,-1.84625,-543.876,-893.04,-173.972,216.6033,113.1248,-251.0962,23.12505,19.96762
1740486631300,-2.1875,-7.44625,-1.8725,-539.118,-888.404,-176.534,211.9263,114.2941,-249.4884,23.12505,19.96762
1740486631301,-2.24,-7.8225,-1.785,-532.164,-886.33,-180.682,217.4803,119.848,-245.9807,23.12505,19.96762
1740486631303,-2.415,-8.3475,-1.75875,-524.6,-883.768,-180.56,220.988,120.1403,-254.1654,23.12505,19.96762
1740486631304,-2.37125,-8.715,-1.68875,-518.744,-885.232,-184.098,218.3572,114.5864,-262.204,23.12505,19.96762
1740486631305,-2.3275,-8.9075,-1.8025,-512.766,-889.136,-187.636,220.1111,114.8787,-248.0269,23.12505,19.96762
1740486631306,-2.205,-9.17875,-1.70625,-510.692,-888.892,-191.174,223.0342,116.3402,-242.7653,23.12505,19.96762
1740486631308,-2.1525,-9.3625,-1.925,-507.642,-893.894,-184.83,223.3265,111.6633,-238.3806,23.12505,19.96762
1740486631309,-2.09125,-9.54625,-1.89,-503.25,-887.916,-188.002,217.1879,114.0017,-250.0731,23.12505,19.96762
1740486631310,-1.86375,-9.68625,-1.9425,-503.25,-884.256,-189.1,221.8649,116.0479,-246.7115,23.12505,19.96762
1740486631312,-1.715,-9.87875,-2.0125,-500.566,-883.768,-184.586,225.665,116.3402,-247.4423,23.12505,19.96762
1740486631312,-1.65375,-10.01875,-2.03875,-493.124,-879.62,-188.246,221.2803,116.6326,-253.2885,23.12505,19.96762
1740486631314,-1.54,-10.115,-2.065,-491.05,-880.596,-187.514,223.6188,117.2172,-256.3578,23.12505,19.96762
1740486631315,-1.49625,-10.22,-2.03875,-487.146,-878.034,-180.316,218.0649,112.5402,-250.0731,23.12505,19.96762
1740486631316,-1.5575,-10.33375,-1.925,-480.192,-876.082,-185.684,219.5264,120.1403,-253.2885,23.12505,19.96762
1740486631317,-1.575,-10.43,-1.82,-480.192,-876.082,-185.684,219.8188,118.0941,-243.7884,23.12505,19.96762
1740486631319,-1.51375,-10.3425,-1.7325,-474.092,-873.764,-186.294,212.8033,116.0479,-244.6653,23.12505,19.96762
1740486631320,-1.75,-10.4125,-1.5925,-472.75,-871.934,-185.928,215.1418,112.8325,-252.9962,23.12505,19.96762
1740486631321,-1.645,-10.43,-1.39125,-470.188,-875.716,-184.586,213.6802,115.4633,-248.0269,23.12505,19.96762
1740486631323,-1.7675,-10.17625,-1.2425,-471.53,-873.398,-183.488,217.7726,119.5557,-250.3654,23.12505,19.96762
1740486631324,-1.79375,-10.045,-1.02375,-459.574,-876.692,-188.124,220.988,121.3096,-248.3192,23.12505,19.96762
1740486631325,-1.855,-9.905,-0.95375,-459.452,-872.666,-185.806,220.6957,113.4171,-251.3885,23.12505,19.96762
1740486631326,-1.70625,-9.765,-0.735,-452.986,-876.57,-189.466,225.0804,117.5095,-250.95,23.12505,19.96762
1740486631328,-1.65375,-9.4325,-0.55125,-449.692,-874.252,-189.832,228.2958,113.1248,-241.1575,23.12505,19.96762
1740486631329,-1.67125,-9.00375,-0.665,-442.25,-874.862,-188.612,226.5419,114.5864,-255.1885,23.12505,19.96762
1740486631330,-1.51375,-8.81125,-0.58625,-439.444,-879.742,-191.906,227.4189,117.2172,-260.5963,23.12505,19.96762
1740486631332,-1.5225,-8.37375,-0.63875,-433.344,-877.912,-189.954,227.7112,115.171,-246.8576,23.12505,19.96762
1740486631333,-1.23375,-7.91875,-0.69125,-435.662,-878.644,-189.71,225.0804,120.7249,-249.4884,23.12505,19.96762
1740486631334,-1.32125,-7.525,-0.6825,-436.638,-882.426,-193.004,227.7112,113.1248,-247.2961,23.12505,19.96762
1740486631335,-1.00625,-7.04375,-0.7175,-436.028,-880.84,-189.1,224.7881,115.171,-247.1499,23.12505,19.96762
1740486631336,-0.97125,-6.51875,-0.805,-434.076,-882.67,-191.784,224.2034,120.7249,-248.0269,23.12505,19.96762
1740486631337,-0.91875,-6.04625,-1.0325,-430.538,-885.72,-192.638,213.0956,121.8942,-247.5884,23.12505,19.96762
1740486631339,-0.8925,-5.53875,-0.91875,-432.734,-883.158,-190.442,219.5264,112.5402,-250.95,23.12505,19.96762
1740486631340,-0.91,-5.11,-1.1375,-430.904,-879.376,-191.784,218.3572,110.2017,-252.1192,23.14375,19.93329
1740486631341,-0.79625,-4.5675,-1.1025,-430.538,-880.962,-193.858,218.9418,117.5095,-245.1038,23.14375,19.93329
1740486631343,-0.72625,-4.095,-1.1375,-425.902,-882.792,-192.028,220.4034,117.2172,-241.596,23.14375,19.93329
1740486631344,-0.875,-3.4475,-1.14625,-427.244,-879.986,-192.516,223.9111,112.8325,-251.5346,23.14375,19.93329
1740486631345,-0.93625,-2.89625,-1.11125,-422.73,-879.986,-190.32,216.6033,111.6633,-245.8345,23.14375,19.93329
1740486631346,-0.97125,-2.38,-1.12875,-423.706,-886.696,-189.588,220.1111,114.5864,-251.8269,23.14375,19.93329
1740486631348,-0.8575,-1.84625,-1.19875,-418.582,-890.6,-188.246,226.2496,118.9711,-245.3961,23.14375,19.93329
1740486631349,-0.91,-1.37375,-1.19875,-418.216,-889.014,-188.856,222.7419,113.7094,-253.8731,23.14375,19.93329
1740486631350,-0.9625,-0.74375,-1.30375,-422.12,-893.528,-188.612,225.0804,113.4171,-241.1575,23.14375,19.93329
