Timestamp [ms][dev],Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740486862460,1.9075,-6.06375,2.66875,-5.612,-933.422,-432.978,106.9863,160.7717,26.74656,20.67666,24.53107
1740486862462,1.98625,-5.5825,2.73875,-7.564,-936.35,-436.516,115.171,156.9716,25.43116,20.67666,24.53107
1740486862463,1.81125,-5.0575,2.625,-10.614,-934.764,-436.15,108.7401,163.6948,25.72347,20.67666,24.53107
1740486862464,1.58375,-4.7075,2.7475,-6.71,-931.958,-433.71,116.3402,154.9254,29.52353,20.67666,24.53107
1740486862465,1.505,-4.19125,2.66,-6.954,-929.396,-435.296,114.8787,157.8486,34.63899,20.67666,24.53107
1740486862467,1.49625,-3.75375,2.63375,-6.954,-935.618,-434.076,114.2941,159.6024,22.21572,20.67666,24.53107
1740486862468,1.53125,-3.29875,2.66875,-8.906,-933.3,-436.272,110.2017,155.2178,36.83133,20.67666,24.53107
1740486862469,1.54875,-2.87,2.4675,-10.004,-932.568,-436.394,111.6633,155.2178,20.75416,20.67666,24.53107
1740486862470,1.4875,-2.45,2.66875,-15.006,-935.74,-434.564,106.1093,160.7717,22.21572,20.67666,24.53107
1740486862472,1.5225,-2.0125,2.38,-12.688,-929.64,-435.052,106.1093,156.9716,29.52353,20.67666,24.53107
1740486862473,1.39125,-1.61,2.66,-15.86,-928.42,-431.88,104.0631,160.7717,20.3157,20.67666,24.53107
1740486862474,1.4525,-1.225,2.44125,-20.862,-931.958,-430.782,103.7708,154.6331,36.10056,20.67666,24.53107
1740486862476,1.60125,-0.945,2.49375,-23.302,-929.03,-431.27,107.5709,152.0023,32.44665,20.67666,24.53107
1740486862477,1.5225,-0.86625,2.31875,-28.304,-930.494,-431.88,111.0786,156.9716,30.69278,20.67666,24.53107
1740486862478,1.5925,-0.56875,2.4675,-25.132,-926.59,-430.904,114.2941,153.1716,36.68518,20.67666,24.53107
1740486862479,1.3475,-0.48125,2.47625,-28.426,-923.54,-431.88,118.0941,155.8024,27.91581,20.67666,24.53107
1740486862480,1.505,-0.2275,2.35375,-32.818,-922.564,-426.146,116.6326,159.0178,44.13914,20.67666,24.53107
1740486862481,1.40875,0.0525,2.38,-39.04,-923.052,-427.854,114.2941,164.2794,42.23911,20.67666,24.53107
1740486862483,1.21625,-0.00875,2.23125,-36.722,-923.784,-427.976,113.1248,159.3101,33.32359,20.67666,24.53107
1740486862484,1.28625,0.1575,2.3275,-36.6,-919.148,-426.756,111.6633,157.8486,35.9544,20.67666,24.53107
1740486862485,1.26,0.21,2.1875,-45.018,-925.858,-433.222,109.0324,148.7869,31.42356,20.67666,24.53107
1740486862487,1.2425,0.3675,2.16125,-48.8,-927.322,-430.294,103.4785,157.8486,36.53902,20.67666,24.53107
1740486862488,1.26,0.385,2.12625,-51.24,-928.298,-429.196,108.7401,157.8486,25.86963,20.67666,24.53107
1740486862489,1.09375,0.455,2.0475,-55.876,-923.662,-428.708,105.2324,155.2178,23.53113,20.67666,24.53107
1740486862491,1.0675,0.42,2.05625,-62.708,-927.322,-430.538,110.494,153.4639,27.03888,20.67666,24.53107
1740486862492,1.12,0.49,2.14375,-65.514,-925.492,-428.464,110.7863,144.6945,24.40807,20.67666,24.53107
1740486862493,0.83125,0.41125,2.17875,-78.324,-927.688,-422.852,107.8632,151.4177,35.36977,20.67666,24.53107
1740486862494,0.95375,0.48125,1.9075,-84.668,-925.37,-421.632,107.2786,152.587,36.39286,20.67666,24.53107
1740486862496,0.9275,0.34125,2.02125,-86.254,-928.176,-428.952,106.9863,152.2946,35.80824,20.67666,24.53107
1740486862497,0.90125,0.18375,1.75,-87.352,-924.028,-430.05,109.6171,163.6948,41.9468,20.67666,24.53107
1740486862498,0.83125,-0.0875,1.9775,-95.77,-932.446,-429.196,113.1248,154.3408,46.03917,20.67666,24.53107
1740486862499,0.72625,-0.3325,2.03875,-96.258,-930.25,-428.464,104.9401,163.1102,39.16983,20.67666,24.53107
1740486862500,0.72625,-0.6475,1.89875,-95.038,-929.274,-432.368,116.0479,157.8486,44.57761,20.67666,24.53107
1740486862501,0.6825,-0.91,1.8375,-93.208,-938.79,-428.83,116.3402,158.1409,38.2929,20.67666,24.53107
1740486862503,0.70875,-1.2425,1.84625,-97.844,-937.692,-427.854,115.7556,163.4025,44.57761,20.67666,24.53107
1740486862504,0.58625,-1.54,1.86375,-96.38,-937.204,-427.122,119.5557,149.3715,32.15434,20.67666,24.53107
1740486862505,0.62125,-1.74125,1.9075,-92.232,-939.766,-433.71,117.2172,158.7255,33.6159,20.67666,24.53107
1740486862507,0.665,-2.02125,1.96875,-94.306,-944.036,-428.83,108.4478,152.2946,36.10056,20.59924,24.59019
1740486862508,0.62125,-2.40625,1.89,-87.23,-939.644,-428.464,111.6633,163.9871,38.73136,20.59924,24.59019
1740486862509,0.58625,-2.72125,1.855,-85.888,-944.89,-430.05,107.8632,156.6793,21.19263,20.59924,24.59019
1740486862510,0.37625,-2.87,1.7675,-89.304,-941.474,-429.196,111.9556,154.3408,36.83133,20.59924,24.59019
1740486862512,0.455,-3.0975,1.84625,-77.836,-938.79,-431.27,105.5247,149.6638,34.49284,20.59924,24.59019
1740486862513,0.53375,-3.3775,1.7675,-76.616,-939.888,-432.246,107.2786,152.8793,43.99298,20.59924,24.59019
1740486862514,0.37625,-3.5525,1.6975,-75.274,-945.5,-430.416,104.9401,152.2946,32.73896,20.59924,24.59019
1740486862516,0.35,-3.465,1.60125,-71.98,-935.984,-431.27,105.5247,156.387,35.36977,20.59924,24.59019
1740486862517,0.455,-3.47375,1.61875,-70.394,-937.692,-434.198,111.3709,150.5408,39.02367,20.59924,24.59019
1740486862518,0.32375,-3.535,1.60125,-68.198,-939.034,-436.516,108.1555,158.1409,33.46975,20.59924,24.59019
1740486862519,0.4375,-3.4475,1.44375,-59.414,-936.472,-438.59,109.6171,154.6331,37.41596,20.59924,24.59019
1740486862520,0.34125,-3.33375,1.46125,-56.974,-939.644,-436.516,113.7094,163.9871,42.09295,20.59924,24.59019
1740486862521,0.42875,-3.29875,1.2775,-60.634,-935.862,-441.396,111.0786,161.3563,34.34668,20.59924,24.59019
1740486862523,0.13125,-3.2375,1.295,-57.218,-932.202,-442.372,112.8325,163.4025,32.15434,20.59924,24.59019
1740486862524,0.11375,-3.0975,1.2425,-54.168,-936.106,-444.69,104.6478,155.5101,46.03917,20.59924,24.59019
1740486862525,0.04375,-2.89625,1.28625,-55.754,-931.714,-445.91,102.8939,149.3715,35.51593,20.59924,24.59019
1740486862527,0.1225,-2.6425,1.225,-50.996,-929.518,-448.716,107.8632,153.1716,40.48524,20.59924,24.59019
1740486862528,-0.035,-2.47625,1.16375,-47.58,-931.47,-449.448,109.6171,156.6793,32.59281,20.59924,24.59019
1740486862529,-0.21,-2.21375,1.26,-45.14,-927.2,-447.374,110.494,157.2639,27.18503,20.59924,24.59019
1740486862530,-0.2975,-1.8375,1.33,-44.042,-926.468,-451.644,107.5709,161.9409,26.60041,20.59924,24.59019
1740486862532,-0.2625,-1.56625,1.25125,-41.968,-924.516,-447.496,108.1555,154.0485,31.13125,20.59924,24.59019
1740486862533,-0.48125,-1.23375,0.9625,-38.43,-926.102,-445.544,109.9094,148.2023,36.83133,20.59924,24.59019
1740486862534,-0.5425,-0.84875,1.0325,-42.212,-919.636,-449.204,109.0324,156.9716,32.73896,20.59924,24.59019
1740486862536,-0.6825,-0.48125,1.07625,-45.872,-922.198,-449.204,114.5864,150.5408,38.73136,20.59924,24.59019
1740486862537,-0.76125,-0.14875,1.26875,-48.678,-927.566,-452.132,108.7401,156.0947,33.90821,20.59924,24.59019
1740486862538,-0.8225,0.0875,1.1025,-43.066,-925.248,-449.936,103.7708,154.0485,34.49284,20.59924,24.59019
1740486862539,-0.76125,0.46375,1.225,-46.726,-923.662,-453.718,111.6633,161.3563,45.6007,20.59924,24.59019
1740486862541,-0.95375,0.60375,1.2075,-45.506,-925.858,-449.326,109.9094,159.0178,28.93891,20.59924,24.59019
1740486862541,-1.015,0.875,1.21625,-45.262,-926.834,-450.058,116.9249,159.8948,36.97749,20.59924,24.59019
1740486862543,-1.07625,1.19,1.30375,-47.336,-923.784,-452.254,110.7863,162.2333,29.81584,20.59924,24.59019
