Timestamp,Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740566930645,2.21375,24.54375,-14.97125,-43.31,-632.082,584.99,-65.18562,-81.26279,-515.2002,25.58412,17.68303
1740566930645,2.44125,24.5175,-14.7175,-40.87,-633.18,583.404,-71.03186,-84.77053,-506.4308,25.58412,17.68303
1740566930647,2.24875,24.56125,-15.02375,-42.212,-638.67,590.114,-66.64718,-83.30897,-521.3387,25.58412,17.68303
1740566930648,2.135,24.3775,-14.62125,-38.552,-638.304,596.824,-72.49342,-83.30897,-518.7079,25.58412,17.68303
1740566930649,1.65375,24.3075,-15.12875,-41.846,-639.768,599.02,-75.12423,-82.72434,-510.0847,25.58412,17.68303
1740566930650,1.21625,24.22875,-14.77,-40.016,-639.768,604.388,-69.86261,-85.06284,-518.5618,25.58412,17.68303
1740566930652,1.00625,24.05375,-14.93625,-39.528,-640.5,608.536,-69.86261,-87.40134,-509.7924,25.58412,17.68303
1740566930653,1.12875,23.87875,-14.665,-35.502,-640.988,611.708,-71.61649,-81.5551,-505.7001,25.58412,17.68303
1740566930654,0.9975,23.6425,-14.6475,-41.358,-643.306,613.172,-69.5703,-80.97047,-514.4694,25.58412,17.68303
1740566930656,0.98,23.58125,-14.42875,-38.796,-645.502,617.808,-71.9088,-82.72434,-511.5463,25.58412,17.68303
1740566930657,0.6825,23.35375,-14.27125,-44.286,-657.458,617.32,-70.44724,-79.80122,-514.3232,25.58412,17.68303
1740566930658,0.39375,23.1875,-14.44625,-42.944,-648.674,623.664,-71.03186,-84.77053,-503.0692,25.58412,17.68303
1740566930659,0.245,22.9075,-14.105,-43.676,-652.212,620.37,-67.52411,-84.47822,-497.6615,25.58412,17.68303
1740566930661,-0.0175,22.74125,-14.1925,-42.456,-649.406,624.518,-71.32417,-81.5551,-505.9924,25.58412,17.68303
1740566930662,-0.2275,22.42625,-13.60625,-42.09,-654.53,626.836,-71.03186,-87.98596,-506.1385,25.58412,17.68303
1740566930663,-0.23625,22.25125,-13.64125,-46.116,-655.384,626.47,-70.44724,-84.77053,-517.9772,25.58412,17.68303
1740566930665,-0.525,21.9275,-13.265,-48.8,-659.044,627.934,-69.86261,-76.87811,-508.0386,25.58412,17.68303
1740566930666,-0.49,21.63,-13.37,-51.972,-658.678,630.984,-67.2318,-85.06284,-520.4619,25.58412,17.68303
1740566930667,-0.86625,21.21,-13.15125,-55.144,-657.458,631.594,-69.27798,-84.18591,-507.3078,25.58412,17.68303
1740566930668,-1.02375,20.95625,-12.99375,-55.144,-655.994,631.228,-76.29348,-80.09354,-507.7462,25.58412,17.68303
1740566930669,-1.1725,20.57125,-12.775,-57.462,-658.312,632.936,-72.49342,-81.26279,-516.2233,25.58412,17.68303
1740566930670,-1.575,20.06375,-12.59125,-64.05,-660.874,633.912,-72.49342,-88.57059,-501.1692,25.58412,17.68303
1740566930672,-1.61875,19.85375,-12.74875,-63.196,-658.068,636.596,-72.20111,-88.27827,-502.7769,25.58412,17.68303
1740566930673,-1.61875,19.46875,-12.25875,-61.732,-657.214,638.914,-72.49342,-78.63197,-514.4694,25.58412,17.68303
1740566930674,-1.82875,19.215,-12.46875,-70.15,-653.676,641.476,-72.20111,-90.61678,-500.5846,25.58412,17.68303
1740566930676,-1.93375,18.71625,-11.92625,-69.54,-651.48,638.304,-72.20111,-90.03215,-506.7231,25.58412,17.68303
1740566930677,-2.1875,18.3225,-12.215,-72.956,-653.066,643.672,-67.52411,-81.84741,-495.9076,25.58412,17.68303
1740566930678,-2.31,17.815,-11.935,-75.762,-658.312,642.574,-65.18562,-80.67816,-519.1464,25.58412,17.68303
1740566930679,-2.40625,17.26375,-11.9175,-77.714,-651.48,641.11,-66.06255,-83.30897,-504.2385,25.58412,17.68303
1740566930681,-2.56375,16.89625,-11.8125,-79.178,-648.064,644.038,-70.73955,-85.35516,-505.4077,25.58412,17.68303
1740566930682,-2.6425,16.3275,-11.69,-83.692,-652.822,642.208,-64.01637,-91.49371,-507.7462,25.58412,17.68303
1740566930683,-2.84375,15.8725,-11.78625,-86.498,-654.286,641.476,-73.07804,-86.23209,-510.377,25.58412,17.68303
1740566930685,-3.01,15.47875,-11.4625,-84.668,-649.772,643.306,-68.40105,-85.35516,-499.123,25.58412,17.68303
1740566930686,-3.03625,14.95375,-11.59375,-88.938,-653.92,644.038,-64.60099,-86.23209,-501.9,25.58412,17.68303
1740566930687,-3.22,14.53375,-11.305,-81.496,-650.626,646.966,-69.86261,-92.66296,-502.7769,25.58412,17.68303
1740566930688,-3.45625,14.04375,-11.43625,-84.912,-654.286,649.65,-63.13943,-85.35516,-511.254,25.58412,17.68303
1740566930689,-3.59625,13.71125,-11.305,-82.716,-649.04,646.844,-68.98567,-89.15521,-510.6694,25.58412,17.68303
1740566930690,-3.6575,13.2825,-11.2875,-81.984,-648.918,647.21,-65.47793,-84.47822,-508.477,25.58412,17.68303
1740566930692,-3.84125,12.88875,-11.2525,-81.618,-647.698,650.992,-65.47793,-81.26279,-509.9386,25.58412,17.68303
1740566930693,-3.92875,12.6,-11.03375,-77.226,-652.7,651.602,-70.73955,-81.84741,-510.8155,25.58412,17.68303
1740566930694,-3.885,12.31125,-11.24375,-70.882,-653.92,646.966,-60.50862,-88.8629,-509.6463,25.58412,17.68303
1740566930696,-4.305,12.04,-10.885,-68.93,-649.284,648.918,-61.67787,-85.93978,-512.8617,25.58412,17.68303
1740566930697,-4.3925,11.59375,-11.03375,-68.442,-650.504,648.186,-60.50862,-84.77053,-496.6384,25.58412,17.68303
1740566930698,-4.50625,11.43625,-10.73625,-64.904,-651.48,652.944,-62.55481,-89.73984,-505.8462,25.58412,17.68303
1740566930699,-4.57625,11.235,-10.9375,-58.926,-655.018,650.87,-60.21631,-90.03215,-507.0155,25.58412,17.68303
1740566930701,-4.62,11.1475,-10.84125,-61.244,-654.652,645.502,-67.81642,-84.47822,-494.2999,25.58412,17.68303
1740566930702,-4.68125,11.0075,-10.6575,-52.338,-657.946,644.892,-68.10873,-86.23209,-504.9693,25.58412,17.68303
1740566930703,-4.83,10.99,-10.64875,-49.898,-657.58,643.55,-67.81642,-78.04735,-498.6846,25.58412,17.68303
1740566930704,-4.87375,11.0775,-10.57,-47.946,-657.214,648.064,-64.01637,-77.75504,-498.5384,25.58412,17.68303
1740566930706,-4.76875,11.2175,-10.64,-49.288,-655.262,651.48,-67.2318,-78.92429,-498.0999,25.58412,17.68303
1740566930707,-4.865,11.43625,-10.43,-40.992,-659.532,653.432,-67.81642,-80.09354,-502.6308,25.58412,17.68303
1740566930708,-5.17125,11.64625,-10.77125,-33.672,-659.41,660.264,-65.47793,-90.61678,-497.9538,25.58412,17.68303
1740566930709,-5.18875,11.9525,-10.675,-38.796,-660.996,656.116,-71.32417,-83.30897,-508.6232,25.58412,17.68303
1740566930710,-5.04875,12.22375,-10.84125,-33.916,-664.656,662.582,-68.40105,-83.89359,-485.6767,25.58412,17.68303
1740566930712,-5.1625,12.59125,-10.77125,-27.084,-661.972,659.654,-68.40105,-81.5551,-507.4539,25.58412,17.68303
1740566930713,-5.06625,13.0725,-10.85875,-27.206,-664.412,657.092,-67.52411,-76.87811,-505.9924,25.58412,17.68303
1740566930714,-5.27625,13.3875,-11.12125,-28.67,-669.048,660.752,-64.30868,-80.38585,-494.5922,25.58412,17.68303
1740566930716,-5.2325,13.93875,-11.1825,-27.816,-671.61,663.68,-63.13943,-85.35516,-504.9693,25.58412,17.68303
1740566930717,-5.04875,14.4375,-11.4275,-22.204,-671.976,661.85,-78.92429,-81.84741,-505.8462,25.58412,17.68303
1740566930718,-4.9175,14.74375,-11.5325,-26.718,-671.732,667.218,-67.2318,-83.30897,-499.4153,25.58412,17.68303
1740566930719,-4.90875,15.225,-11.7775,-27.328,-675.392,667.584,-65.47793,-80.97047,-498.5384,25.58412,17.68303
1740566930721,-5.0225,15.4175,-11.89125,-26.596,-669.78,666.852,-64.8933,-86.52441,-503.3616,25.58412,17.68303
1740566930722,-5.04875,15.6975,-12.27625,-23.302,-671.976,667.096,-61.97018,-86.81672,-501.0231,25.58412,17.68303
1740566930723,-5.06625,16.02125,-12.46875,-23.79,-668.804,668.072,-65.18562,-78.63197,-501.3154,25.58412,17.68303
1740566930724,-4.9175,16.24875,-12.705,-25.986,-671.122,672.586,-65.18562,-83.89359,-499.8538,25.58412,17.68303
1740566930726,-4.795,16.555,-12.7925,-30.134,-667.584,667.584,-57.00087,-87.10903,-492.2537,25.58412,17.68303
1740566930727,-4.7425,16.6775,-13.0025,-24.156,-668.926,665.51,-60.80093,-78.63197,-500.7307,25.58412,17.68303
1740566930728,-4.76,16.98375,-13.30875,-30.378,-668.316,666.974,-66.64718,-85.93978,-501.3154,25.58412,17.68303
1740566930729,-4.69875,17.1325,-13.34375,-30.378,-668.926,667.462,-61.67787,-80.97047,-502.3385,25.58412,17.68303
1740566930730,-4.7425,17.325,-13.53625,-29.646,-664.534,667.34,-63.13943,-87.40134,-503.6539,25.58412,17.68303
1740566930732,-4.66375,17.36875,-13.6325,-25.864,-665.144,671.366,-57.87781,-82.72434,-504.0923,25.58412,17.68303
1740566930733,-4.76875,17.35125,-13.8775,-25.376,-666.12,673.562,-60.50862,-79.50891,-500.2923,25.58412,17.68303
1740566930734,-4.59375,17.395,-13.895,-25.742,-666.852,673.196,-55.53931,-81.26279,-512.5694,25.58412,17.68303
1740566930735,-4.59375,17.38625,-14.11375,-32.574,-665.266,669.902,-64.8933,-86.81672,-515.0541,25.58412,17.68303
1740566930737,-4.69875,17.33375,-14.14,-36.112,-669.17,675.148,-59.33937,-84.77053,-502.1923,25.58412,17.68303
1740566930738,-4.50625,17.255,-14.07,-31.232,-666.852,673.074,-61.97018,-89.15521,-509.2078,25.58412,17.68303
1740566930739,-4.54125,17.115,-14.30625,-37.454,-668.926,669.536,-61.38556,-82.43203,-505.9924,25.58412,17.68303
1740566930741,-4.4625,16.89625,-14.04375,-33.428,-670.512,671.0,-60.50862,-80.97047,-502.3385,25.58412,17.68303
1740566930742,-4.55875,16.65125,-14.11375,-41.358,-669.414,668.56,-63.43174,-80.97047,-510.0847,25.58412,17.68303
1740566930743,-4.4275,16.45875,-13.97375,-47.214,-671.244,668.56,-64.01637,-81.26279,-508.477,25.58412,17.68303
1740566930744,-4.3575,16.26625,-13.95625,-40.87,-666.974,664.29,-67.2318,-80.67816,-499.8538,25.58412,17.68303
1740566930746,-4.50625,15.925,-13.9825,-49.898,-670.878,666.73,-59.63168,-78.04735,-511.6925,24.88992,20.6713
1740566930747,-4.55875,15.75,-13.755,-52.582,-666.486,669.292,-58.75475,-78.04735,-508.6232,24.88992,20.6713
1740566930748,-4.62875,15.47875,-13.55375,-51.484,-665.022,665.144,-61.38556,-80.09354,-510.377,24.88992,20.6713
1740566930750,-4.50625,15.16375,-13.685,-55.876,-670.146,664.168,-59.33937,-79.50891,-508.3309,24.88992,20.6713
1740566930750,-4.43625,14.81375,-13.58,-61.366,-671.244,663.07,-61.09325,-71.03186,-510.5232,24.88992,20.6713
1740566930752,-4.5675,14.5775,-13.39625,-61.244,-672.098,665.998,-54.66238,-75.41654,-500.5846,24.88992,20.6713
1740566930753,-4.6025,14.13125,-13.37,-69.784,-672.708,665.754,-53.49313,-75.41654,-509.9386,24.88992,20.6713
1740566930754,-4.54125,13.86875,-13.16875,-70.272,-666.608,666.12,-62.26249,-80.09354,-505.9924,24.88992,20.6713
1740566930755,-4.4975,13.58,-13.09,-64.782,-669.292,664.656,-57.87781,-76.29348,-509.5001,24.88992,20.6713
1740566930757,-4.5675,13.13375,-12.985,-65.514,-663.802,668.682,-58.17012,-77.75504,-506.2847,24.88992,20.6713
1740566930758,-4.5675,12.87125,-12.88,-67.466,-662.46,666.852,-63.13943,-70.73955,-500.5846,24.88992,20.6713
1740566930759,-4.59375,12.52125,-12.67875,-65.514,-666.12,668.194,-64.30868,-76.29348,-505.7001,24.88992,20.6713
1740566930761,-4.69,12.18875,-12.5825,-68.198,-661.972,669.292,-61.97018,-74.24729,-502.9231,24.88992,20.6713
1740566930762,-4.8125,11.78625,-12.46875,-64.66,-659.41,671.61,-66.64718,-75.41654,-498.9769,24.88992,20.6713
1740566930763,-4.83875,11.41875,-12.18875,-62.098,-656.36,676.734,-59.63168,-83.30897,-494.0076,24.88992,20.6713
1740566930764,-5.01375,11.05125,-12.20625,-63.806,-657.946,678.93,-60.21631,-78.92429,-511.1078,24.88992,20.6713
1740566930766,-5.03125,10.885,-11.935,-57.828,-657.092,680.15,-59.63168,-72.20111,-498.9769,24.88992,20.6713
1740566930767,-5.285,10.3425,-12.03125,-58.804,-652.944,687.348,-56.41625,-80.09354,-500.5846,24.88992,20.6713
1740566930768,-5.31125,10.19375,-11.71625,-59.292,-652.212,689.3,-60.50862,-77.17042,-502.9231,24.88992,20.6713
1740566930770,-5.59125,9.7825,-11.47125,-57.828,-655.018,693.326,-64.30868,-71.9088,-497.3692,24.88992,20.6713
1740566930770,-5.69625,9.5725,-11.27875,-53.558,-655.994,693.326,-61.67787,-78.63197,-504.5308,24.88992,20.6713
1740566930772,-5.95,9.2575,-11.025,-57.218,-657.58,696.01,-61.67787,-71.03186,-498.2461,24.88992,20.6713
1740566930773,-6.04625,9.1175,-10.71875,-51.728,-657.946,695.278,-55.247,-74.5396,-485.5305,24.88992,20.6713
1740566930774,-6.32625,8.86375,-10.5525,-54.656,-664.29,697.718,-55.83163,-76.00117,-492.3999,24.88992,20.6713
1740566930775,-6.44875,8.7675,-10.28125,-58.56,-664.412,694.912,-54.07775,-73.07804,-509.0616,24.88992,20.6713
1740566930777,-6.69375,8.61875,-9.96625,-52.216,-665.266,695.034,-61.67787,-74.83192,-495.4691,24.88992,20.6713
1740566930778,-6.8075,8.58375,-9.77375,-53.802,-668.804,698.572,-54.95469,-77.17042,-504.8231,24.88992,20.6713
1740566930779,-6.92125,8.46125,-9.5025,-47.824,-672.098,700.768,-59.04706,-77.75504,-495.6153,24.88992,20.6713
1740566930781,-7.07,8.39125,-9.24,-46.97,-670.756,701.988,-56.12394,-79.50891,-498.5384,24.88992,20.6713
1740566930782,-7.28,8.49625,-8.96,-47.092,-671.488,706.258,-50.27769,-81.5551,-503.2154,24.88992,20.6713
1740566930783,-7.41125,8.49625,-8.77625,-45.75,-672.83,705.038,-52.9085,-80.97047,-495.6153,24.88992,20.6713
1740566930784,-7.49875,8.42625,-8.5225,-44.896,-677.832,702.964,-61.67787,-76.00117,-498.8307,24.88992,20.6713
1740566930786,-7.67375,8.54875,-8.225,-45.506,-680.272,705.404,-57.29319,-81.26279,-491.5229,24.88992,20.6713
1740566930787,-7.93625,8.58375,-8.07625,-47.946,-683.444,708.454,-61.09325,-81.5551,-509.0616,24.88992,20.6713
1740566930788,-8.18125,8.6625,-7.84,-49.532,-688.202,706.868,-56.70856,-75.70885,-489.1844,24.88992,20.6713
1740566930790,-8.1375,8.8025,-7.60375,-49.898,-690.642,708.698,-60.50862,-83.60128,-510.2309,24.88992,20.6713
1740566930791,-8.30375,8.98625,-7.32375,-51.362,-693.448,702.354,-59.04706,-80.67816,-511.4001,24.88992,20.6713
1740566930792,-8.47,9.12625,-7.18375,-50.508,-696.62,706.868,-54.37006,-81.26279,-504.9693,24.88992,20.6713
1740566930793,-8.54,9.345,-6.9825,-38.674,-693.936,711.26,-57.00087,-77.46272,-514.4694,24.88992,20.6713
1740566930794,-8.645,9.52875,-6.7375,-48.312,-702.232,714.432,-59.924,-81.5551,-504.5308,24.88992,20.6713
1740566930795,-8.75875,9.72125,-6.71125,-50.142,-695.278,713.09,-59.63168,-72.49342,-512.2771,24.88992,20.6713
1740566930797,-8.77625,10.01875,-6.55375,-44.286,-697.474,716.506,-59.33937,-70.73955,-514.4694,24.88992,20.6713
1740566930798,-9.0125,10.15875,-6.41375,-50.752,-701.256,714.432,-58.75475,-76.29348,-507.4539,24.88992,20.6713
1740566930799,-9.0825,10.35125,-6.37875,-46.482,-704.794,719.678,-61.38556,-80.97047,-505.1154,24.88992,20.6713
1740566930801,-9.0125,10.3775,-6.20375,-49.532,-706.38,718.946,-57.5855,-70.73955,-506.7231,24.88992,20.6713
1740566930802,-9.17875,10.52625,-5.95875,-49.532,-711.504,717.848,-57.87781,-74.5396,-500.7307,24.88992,20.6713
1740566930803,-9.42375,10.5525,-5.88,-49.044,-706.258,716.994,-57.87781,-76.00117,-497.223,24.88992,20.6713
1740566930804,-9.21375,10.6575,-5.53,-49.898,-710.528,716.14,-54.37006,-73.66267,-496.4922,24.88992,20.6713
1740566930806,-9.26625,10.57875,-5.53,-51.85,-708.21,716.506,-62.55481,-73.95498,-498.8307,24.88992,20.6713
1740566930807,-9.42375,10.57875,-5.46,-53.07,-713.578,716.872,-57.00087,-78.92429,-498.9769,24.88992,20.6713
1740566930808,-9.19625,10.49125,-5.4075,-56.608,-715.53,716.75,-57.5855,-70.44724,-503.2154,24.88992,20.6713
1740566930810,-9.45,10.5525,-5.15375,-53.68,-720.898,715.408,-56.70856,-77.46272,-497.3692,24.88992,20.6713
1740566930811,-9.31875,10.57,-5.06625,-55.876,-718.092,712.602,-54.37006,-73.37035,-492.9845,24.88992,20.6713
1740566930812,-9.275,10.57875,-4.99625,-62.83,-725.9,711.504,-57.5855,-80.38585,-497.6615,24.88992,20.6713
1740566930813,-9.16125,10.43,-4.62875,-62.83,-726.876,717.482,-54.37006,-74.24729,-500.1461,24.88992,20.6713
1740566930814,-9.30125,10.535,-4.515,-58.072,-732.976,716.506,-55.83163,-77.75504,-496.4922,24.88992,20.6713
1740566930815,-9.14375,10.4125,-4.4975,-66.978,-724.68,716.994,-54.66238,-73.95498,-500.4384,24.88992,20.6713
1740566930817,-9.065,10.5175,-4.375,-71.248,-734.562,718.702,-58.46244,-70.44724,-515.7849,24.88992,20.6713
1740566930818,-9.00375,10.31625,-4.24375,-66.368,-736.026,716.262,-60.50862,-69.5703,-501.3154,24.88992,20.6713
1740566930819,-9.02125,10.31625,-4.13875,-66.002,-728.828,717.604,-55.83163,-67.2318,-490.0614,24.88992,20.6713
1740566930821,-8.89,10.22875,-3.99875,-73.932,-730.902,723.338,-63.72405,-71.9088,-494.8845,24.88992,20.6713
1740566930822,-8.82,10.28125,-4.095,-78.324,-733.342,719.556,-54.95469,-67.81642,-488.4536,24.88992,20.6713
1740566930823,-8.86375,10.17625,-3.9025,-79.3,-732.732,721.752,-59.04706,-73.37035,-503.3616,24.88992,20.6713
1740566930824,-8.63625,10.0275,-3.8675,-74.298,-727.242,722.606,-61.38556,-70.15492,-501.3154,24.88992,20.6713
1740566930826,-8.49625,9.8875,-3.85,-77.348,-726.266,728.706,-58.17012,-73.95498,-510.2309,24.88992,20.6713
1740566930827,-8.54875,9.7825,-3.745,-74.054,-726.388,726.022,-59.04706,-70.44724,-506.4308,24.88992,20.6713
1740566930828,-8.505,9.66,-3.815,-71.37,-727.852,728.096,-60.50862,-77.75504,-508.477,24.88992,20.6713
1740566930830,-8.42625,9.44125,-3.91125,-76.006,-721.874,729.438,-57.29319,-73.07804,-502.3385,24.88992,20.6713
1740566930831,-8.295,9.3275,-3.92875,-78.934,-726.266,729.316,-60.21631,-78.04735,-501.6077,24.88992,20.6713
1740566930832,-8.26875,9.03,-3.7975,-73.078,-725.9,732.0,-54.07775,-71.9088,-504.9693,24.88992,20.6713
1740566930833,-8.12875,8.79375,-3.89375,-73.932,-726.51,732.976,-59.924,-72.78573,-501.3154,24.88992,20.6713
1740566930834,-7.98,8.6275,-3.71,-71.37,-724.436,732.976,-56.70856,-70.15492,-504.2385,24.88992,20.6713
1740566930835,-8.19,8.2775,-3.73625,-64.66,-719.678,736.27,-58.17012,-73.66267,-498.9769,24.88992,20.6713
1740566930837,-7.95375,8.0675,-3.675,-64.172,-725.29,740.418,-53.49313,-71.03186,-497.5153,24.88992,20.6713
1740566930838,-7.86625,7.735,-3.43,-67.832,-724.436,737.246,-50.27769,-73.95498,-504.0923,24.88992,20.6713
1740566930839,-7.58625,7.4725,-3.49125,-58.438,-726.754,742.98,-55.53931,-75.70885,-497.9538,24.88992,20.6713
1740566930841,-7.6825,7.20125,-3.43,-56.852,-728.95,741.394,-63.72405,-69.86261,-511.254,24.88992,20.6713
1740566930842,-7.62125,6.86875,-3.31625,-56.974,-726.876,742.98,-60.50862,-78.92429,-500.7307,24.88992,20.6713
1740566930843,-7.4375,6.44,-3.17625,-57.096,-729.072,742.858,-64.60099,-76.87811,-498.9769,24.88992,20.6713
1740566930844,-7.4375,6.1075,-3.0975,-50.752,-730.048,740.784,-59.33937,-70.15492,-503.9462,24.88992,20.6713
1740566930846,-7.18375,5.83625,-2.98375,-55.51,-729.194,743.102,-52.9085,-68.69336,-515.0541,24.88992,20.6713
1740566930847,-7.07875,5.45125,-3.01875,-57.462,-733.464,741.516,-57.5855,-73.37035,-492.2537,24.88992,20.6713
1740566930848,-6.86,5.11,-2.65125,-55.022,-733.464,743.712,-64.8933,-76.58579,-510.6694,24.88992,20.6713
1740566930850,-6.92125,4.7425,-2.66875,-56.974,-734.44,746.762,-56.41625,-76.87811,-493.7153,24.88992,20.6713
1740566930851,-6.79875,4.41,-2.58125,-60.146,-736.27,744.444,-59.63168,-68.40105,-493.8614,24.88992,20.6713
1740566930852,-6.58875,3.98125,-2.40625,-66.734,-736.026,748.226,-59.924,-73.37035,-504.2385,24.88992,20.6713
1740566930853,-6.4925,3.6575,-2.28375,-60.268,-735.294,743.59,-54.66238,-81.5551,-507.1616,24.88992,20.6713
1740566930854,-6.41375,3.17625,-2.21375,-63.684,-735.294,742.37,-55.83163,-74.24729,-508.1847,24.88992,20.6713
1740566930855,-6.22125,2.59875,-2.28375,-65.026,-741.15,747.982,-62.55481,-71.61649,-497.6615,24.88992,20.6713
1740566930857,-5.9675,2.00375,-2.14375,-65.758,-742.492,747.128,-53.78544,-72.49342,-513.7386,24.88992,20.6713
1740566930858,-5.85375,1.3125,-2.03,-73.566,-738.832,745.298,-50.57001,-73.66267,-507.1616,24.88992,20.6713
1740566930859,-5.67,0.79625,-1.9075,-76.982,-740.418,742.248,-61.09325,-73.07804,-499.4153,24.88992,20.6713
1740566930861,-5.39875,0.20125,-1.79375,-76.738,-744.078,737.49,-59.63168,-80.09354,-508.6232,24.88992,20.6713
1740566930862,-5.4075,-0.42875,-1.75,-80.154,-744.688,743.346,-62.84712,-71.03186,-497.9538,24.88992,20.6713
1740566930863,-5.215,-1.1725,-1.645,-84.79,-745.42,739.32,-61.97018,-70.73955,-503.6539,24.88992,20.6713
1740566930864,-5.1275,-1.75,-1.54,-85.278,-742.37,738.71,-64.60099,-70.15492,-494.8845,24.88992,20.6713
1740566930866,-4.94375,-2.415,-1.35625,-83.448,-745.176,738.588,-57.29319,-68.40105,-503.9462,24.88992,20.6713
1740566930867,-4.66375,-2.9575,-1.365,-81.374,-741.638,734.684,-52.32388,-70.73955,-501.7538,24.88992,20.6713
1740566930868,-4.48875,-3.54375,-1.085,-82.106,-744.688,737.856,-62.55481,-77.46272,-506.1385,24.88992,20.6713
1740566930869,-4.33125,-4.0775,-0.88375,-79.788,-743.468,735.416,-55.53931,-71.32417,-508.0386,24.88992,20.6713
1740566930871,-4.1825,-4.6725,-0.70875,-71.492,-739.198,737.612,-57.00087,-71.03186,-505.7001,24.88992,20.6713
1740566930872,-3.99,-5.18,-0.63875,-73.322,-739.93,738.71,-55.53931,-71.03186,-501.4615,24.88992,20.6713
1740566930873,-4.03375,-5.64375,-0.32375,-64.416,-740.418,737.978,-60.21631,-80.97047,-505.2616,24.88992,20.6713
1740566930875,-3.59625,-6.04625,-0.25375,-61.122,-739.198,736.88,-57.87781,-82.43203,-507.1616,24.88992,20.6713
1740566930875,-3.66625,-6.53625,-0.09625,-52.46,-734.44,738.832,-53.49313,-73.95498,-506.2847,24.88992,20.6713
1740566930877,-3.4475,-6.92125,0.28,-52.46,-729.682,736.27,-58.46244,-78.92429,-512.8617,24.88992,20.6713
1740566930878,-3.29,-7.21,0.4725,-45.14,-726.388,740.174,-58.75475,-66.64718,-496.1999,24.88992,20.6713
1740566930879,-3.29,-7.63,0.62125,-43.676,-726.022,736.636,-53.20082,-80.09354,-495.1768,24.88992,20.6713
1740566930880,-3.12375,-7.81375,0.88375,-45.018,-726.144,736.27,-58.46244,-82.13972,-502.1923,24.88992,20.6713
1740566930882,-3.07125,-8.0325,1.19,-35.746,-725.412,735.294,-55.83163,-74.5396,-502.0462,24.88992,20.6713
1740566930883,-3.14125,-8.155,1.4525,-36.6,-724.924,738.954,-60.80093,-76.87811,-496.4922,24.88992,20.6713
1740566930884,-3.22875,-8.35625,1.715,-33.672,-725.534,740.54,-60.80093,-68.98567,-502.1923,24.88992,20.6713
1740566930886,-3.01,-8.37375,1.79375,-30.256,-721.508,738.832,-52.03157,-76.58579,-506.2847,24.88992,20.6713
1740566930887,-2.87875,-8.32125,2.065,-19.886,-721.02,740.54,-57.00087,-74.83192,-503.3616,24.88992,20.6713
1740566930888,-2.98375,-8.295,2.26625,-22.204,-716.628,738.588,-60.80093,-68.40105,-496.6384,24.88992,20.6713
1740566930889,-3.08875,-8.25125,2.51125,-20.984,-720.898,742.004,-58.17012,-74.5396,-494.8845,24.88992,20.6713
1740566930891,-2.94875,-7.9625,2.625,-13.786,-722.484,739.808,-66.93949,-73.37035,-502.3385,24.88992,20.6713
1740566930892,-2.9575,-7.7525,2.87875,-8.906,-717.604,741.76,-63.13943,-74.5396,-510.9617,24.88992,20.6713
1740566930893,-2.80875,-7.525,3.1675,-5.612,-719.068,740.54,-59.63168,-79.50891,-507.4539,24.88992,20.6713
1740566930895,-2.87,-7.2975,3.3075,2.684,-716.75,737.734,-67.2318,-79.50891,-505.2616,24.88992,20.6713
1740566930895,-2.89625,-6.895,3.36,3.538,-714.31,737.612,-60.50862,-82.13972,-499.2692,24.88992,20.6713
1740566930897,-2.84375,-6.53625,3.5525,14.762,-712.602,740.296,-60.21631,-74.5396,-498.9769,24.88992,20.6713
1740566930898,-2.73,-6.06375,3.7625,14.274,-712.602,735.416,-63.72405,-77.46272,-510.5232,24.88992,20.6713
1740566930899,-2.975,-5.565,3.94625,9.516,-713.7,739.808,-54.66238,-72.78573,-492.9845,24.88992,20.6713
1740566930900,-2.75625,-5.0225,4.10375,14.396,-714.188,737.978,-61.97018,-76.87811,-505.2616,24.88992,20.6713
1740566930902,-2.835,-4.375,4.2,21.838,-711.382,739.808,-64.8933,-70.44724,-502.6308,24.88992,20.6713
1740566930903,-2.84375,-3.87625,4.41875,25.132,-715.53,740.052,-61.09325,-77.46272,-503.5077,24.88992,20.6713
1740566930904,-2.80875,-3.255,4.655,25.986,-715.164,739.564,-59.63168,-75.70885,-502.1923,24.88992,20.6713
1740566930906,-3.05375,-2.66875,4.6025,26.718,-715.774,738.344,-52.03157,-71.03186,-505.1154,24.88992,20.6713
1740566930907,-3.01875,-1.89875,4.83,30.378,-707.844,738.1,-61.67787,-73.95498,-511.5463,24.88992,20.6713
1740566930908,-2.9925,-1.1375,4.89125,33.55,-715.53,738.344,-54.37006,-73.37035,-514.6156,24.88992,20.6713
1740566930909,-2.8875,-0.48125,4.87375,31.354,-712.236,740.784,-60.50862,-68.69336,-507.6001,24.88992,20.6713
1740566930911,-2.91375,0.105,5.01375,31.842,-714.798,742.248,-60.21631,-72.78573,-504.677,24.88992,20.6713
1740566930912,-2.9225,0.9275,4.9525,34.16,-717.726,740.174,-60.21631,-71.9088,-512.7156,24.88992,20.6713
1740566930913,-2.96625,1.645,5.075,22.448,-721.386,739.198,-59.33937,-70.15492,-493.7153,24.88992,20.6713
1740566930915,-3.05375,2.26625,5.15375,23.79,-722.118,735.172,-63.43174,-73.37035,-503.2154,24.88992,20.6713
