mean_accel_X,sd_accel_X,mad_accel_X,max_accel_X,min_accel_X,energy_accel_X,entropy_accel_X,iqr_accel_X,correlation_accel_X,skewness_accel_X,kurtosis_accel_X,mean_accel_Y,sd_accel_Y,mad_accel_Y,max_accel_Y,min_accel_Y,energy_accel_Y,entropy_accel_Y,iqr_accel_Y,correlation_accel_Y,skewness_accel_Y,kurtosis_accel_Y,mean_accel_Z,sd_accel_Z,mad_accel_Z,max_accel_Z,min_accel_Z,energy_accel_Z,entropy_accel_Z,iqr_accel_Z,correlation_accel_Z,skewness_accel_Z,kurtosis_accel_Z,mean_gyro_X,sd_gyro_X,mad_gyro_X,max_gyro_X,min_gyro_X,energy_gyro_X,entropy_gyro_X,iqr_gyro_X,correlation_gyro_X,skewness_gyro_X,kurtosis_gyro_X,mean_gyro_Y,sd_gyro_Y,mad_gyro_Y,max_gyro_Y,min_gyro_Y,energy_gyro_Y,entropy_gyro_Y,iqr_gyro_Y,correlation_gyro_Y,skewness_gyro_Y,kurtosis_gyro_Y,mean_gyro_Z,sd_gyro_Z,mad_gyro_Z,max_gyro_Z,min_gyro_Z,energy_gyro_Z,entropy_gyro_Z,iqr_gyro_Z,correlation_gyro_Z,skewness_gyro_Z,kurtosis_gyro_Z,mean_mag_X,sd_mag_X,mad_mag_X,max_mag_X,min_mag_X,energy_mag_X,entropy_mag_X,iqr_mag_X,correlation_mag_X,skewness_mag_X,kurtosis_mag_X,mean_mag_Y,sd_mag_Y,mad_mag_Y,max_mag_Y,min_mag_Y,energy_mag_Y,entropy_mag_Y,iqr_mag_Y,correlation_mag_Y,skewness_mag_Y,kurtosis_mag_Y,mean_mag_Z,sd_mag_Z,mad_mag_Z,max_mag_Z,min_mag_Z,energy_mag_Z,entropy_mag_Z,iqr_mag_Z,correlation_mag_Z,skewness_mag_Z,kurtosis_mag_Z,mean_temp,sd_temp,mad_temp,max_temp,min_temp,energy_temp,entropy_temp,iqr_temp,correlation_temp,skewness_temp,kurtosis_temp,psd_mean_accel_X,psd_max_accel_X,psd_min_accel_X,psd_max(Hz)__accel_X,psd_mean_accel_Y,psd_max_accel_Y,psd_min_accel_Y,psd_max(Hz)__accel_Y,psd_mean_accel_Z,psd_max_accel_Z,psd_min_accel_Z,psd_max(Hz)__accel_Z,psd_mean_gyro_X,psd_max_gyro_X,psd_min_gyro_X,psd_max(Hz)__gyro_X,psd_mean_gyro_Y,psd_max_gyro_Y,psd_min_gyro_Y,psd_max(Hz)__gyro_Y,psd_mean_gyro_Z,psd_max_gyro_Z,psd_min_gyro_Z,psd_max(Hz)__gyro_Z,psd_mean_mag_X,psd_max_mag_X,psd_min_mag_X,psd_max(Hz)__mag_X,psd_mean_mag_Y,psd_max_mag_Y,psd_min_mag_Y,psd_max(Hz)__mag_Y,psd_mean_mag_Z,psd_max_mag_Z,psd_min_mag_Z,psd_max(Hz)__mag_Z
-627.6610155872785,262.6672007566823,160.61137873967763,485.28845253048587,-2042.5526784606059,1851740641.3072672,8.294049640102171,242.26144629567955,0.9210505491090626,0.470107672599287,1.9327789715615271,-594.3349082876341,231.35369895684715,216.97424878297159,328.99395974095256,-1220.8941273497007,1626980544.3871226,8.294049640102171,292.71142503707495,0.6398822720561465,0.8896879151561824,1.5763281619442546,266.7029898487105,385.88501239690896,436.6100360048856,1303.5945734759089,-742.7248258168308,880002003.1044233,8.294049640102171,674.2422566193935,0.6867616374402815,0.2054356963243838,-1.0120614414995683,2.2010797069000647,27.564388838548332,15.024762329479596,132.7021131352851,-122.58081880167722,3057801.340143218,8.294049640102171,20.61169097043757,0.9798102145120333,0.6067074551094472,5.202582984300145,6.744738430410562,37.88193969916701,16.11007256405668,232.20433322484425,-138.13067538543217,5920696.366108561,8.294049640102171,22.73203787409439,0.974571555536989,1.5867379073483083,7.436133923728471,-0.6666169161871146,31.52516968214176,12.208795856446674,197.17728750743035,-144.4126867195322,3976128.9700796194,8.294049640102171,16.604369755887717,0.9919109192482529,1.9977451658901415,15.373978077448882,111.66742919125062,98.7635325388022,64.43452491992797,607.4139793338107,-303.9972595098368,88885646.17154448,8.294049640102171,121.24867128707548,0.8645764736002162,0.7574420737069661,1.8520301720846497,365.59856059011133,70.90983730173699,32.27869259698788,515.4883584249329,54.84060180314355,554757021.9218543,8.294049640102171,43.51132057587631,0.9952911069304802,-1.2822343325964283,3.386880747365903,-229.48093096293223,122.08605555264998,65.14506091986739,302.3116746208959,-537.1258368403226,270251105.53911483,8.294049640102171,127.15817585009137,0.9591535916283812,-0.722112121343688,0.7843482681469696,24.667122007653965,1.2066994134158293,0.029651999999999366,26.596667011368563,-2.036667011368561,2439690.670335824,3.638746316975839,0.0400000000000027,0.9601456628695864,-20.214604564348928,410.3356655763787,6.5025747332437005,26.603068549455372,0.04605169835587204,89.84375,6.34534019897319,56.58991240381625,0.07466211839420815,89.84375,9.910667747148699,92.11813942471844,0.08879596439735642,89.84375,0.2282015943707389,1.3898144900997242,0.015020663064233846,89.84375,0.5333370371544562,3.0440570586997495,0.01923869017448473,12.5,0.18951566890990001,1.0047599037647426,0.01023299178489993,89.84375,1.5118465976203934,22.359160879684108,0.015627883673911117,50.0,0.2974656921193131,2.856947417528685,0.008193812700886099,50.0,1.2167975629636902,12.087578562264373,0.011433400584802458,50.0
-675.201315690981,91.01182997773515,102.58388589630916,-399.92263601228353,-951.9868664119336,1856711596.473716,8.294049640102171,138.7156416431726,-0.47118222953192646,-0.010320872793019159,-0.6329593549222685,-724.3324186661558,113.74243074904741,120.62924919562604,-361.4850641579055,-1070.5777636361117,2150366235.793307,8.294049640102171,162.89193864085735,-0.005942509311580562,0.1411780707490123,-0.17314518870057594,143.94323969159444,134.87358023145882,156.25349925927526,595.0583972442302,-368.1949287920587,155623964.70680985,8.294049640102171,210.673783528694,-0.5360516495735216,0.08180312063057166,-0.45723702833554913,-0.1709340184686084,7.614569936764138,6.351430971901763,26.522676943495085,-28.10977181784731,231985.5933668462,8.294049640102171,8.574237645828948,0.7969345331352726,-0.12262235403451915,0.9890196954983628,0.384259066372645,6.9065524215503125,6.505691275797931,27.477768202194774,-30.980375827401843,191344.78506049662,8.294049640102171,8.756910804452588,0.8306502380679103,-0.14401529427235274,0.6639111922795102,-0.24625573190198255,4.499873974388906,4.257640547036951,16.945945715866547,-16.550646322823052,81217.78181772336,8.294049640102171,5.711953174399464,0.7402786896913068,0.09084747750372406,0.43617579042426957,39.45527169784598,38.5686085622186,44.691675802164255,120.7589986498668,-48.719150697410655,12175536.587139523,8.294049640102171,58.040417993526795,0.08867062985791538,-0.13636872245443427,-0.8133368262185336,382.9096631312133,14.655857280234121,15.608697151366396,422.23077378404304,351.27582735422567,587338202.2933588,8.294049640102171,21.249108455051726,0.843284036931602,0.304454641699813,-0.5615578534705565,-234.69521980214103,18.215257136712346,19.389289712499775,-176.35914639943613,-283.7663495032248,221654235.36653474,8.294049640102171,26.172582061526697,0.5628555322990273,0.22273657930859658,-0.36245435009996196,24.806979685245466,0.017550537536580132,0.016055463563133313,24.84082926181245,24.769170738187547,2461546.196194175,3.410338286412061,0.029999999999997584,0.9981266321167945,-0.07516717825460069,-1.1558033105586465,4.5316030067419515,35.117140003176814,0.016591733406953944,85.15625,4.106690634508743,38.05601450923474,0.05025676339259503,86.71875,5.927395590674668,50.32272443702874,0.021270505777121296,86.71875,0.1510298414066898,1.1807807247730033,0.005676932850034569,86.71875,0.17314611663796728,1.0005730933411596,0.004394253083335055,86.71875,0.09750017561175879,0.7019141632897328,0.002723060849702318,86.71875,0.7566825602670861,33.664097595510114,0.0017086687790713948,50.0,0.27082935928306046,4.9575220558124675,0.0031584958039572474,50.0,0.44479611946249736,10.68166445592657,0.003966072227951809,50.0
-654.6745514789692,117.46077383940587,127.31006598309803,-278.11893644796254,-964.3229303650013,1769569409.9471748,8.294049640102171,174.16223075400535,-0.2962695672129356,0.18814428356571844,-0.5369042164996718,-736.1233111349168,94.26621998286079,90.77261109836684,-422.11633156749167,-1092.0221315388258,2203045711.584132,8.294049640102171,123.08369534099234,0.45678053016550163,0.09276186725015369,0.09358006152689091,155.6159372338708,139.1452660501761,154.9955855119337,567.8723607608326,-232.9028075792613,174291538.536337,8.294049640102171,209.8065760988506,-0.1673004233771256,0.01826256714582599,-0.5892960649201844,-0.3117785180683367,7.771616056550979,6.407672312279137,31.888486662862505,-34.430973833597285,241920.48988294904,8.294049640102171,8.989799003203867,0.9122888533482894,-0.2164947273423636,1.5394617847979726,0.7555891828248189,9.411452185162325,7.867648293898057,43.8941185550176,-34.600162394111855,356496.8135549607,8.294049640102171,10.658844651144516,0.7913160700433438,0.534717985525582,1.8022986057482635,-0.2525958231336853,6.850001581337479,5.785798315113819,32.12538926792435,-21.992531673771822,187898.38273509793,8.294049640102171,7.848474179079652,0.7514149078569371,0.5776548240430508,1.762142215927689,22.61321367961515,57.48878880886727,65.68827811200283,156.5996402167447,-105.8804824843107,15261968.125683194,8.294049640102171,92.97689471459134,0.21910879121229787,-0.05518629265936154,-0.8931214243744265,389.9306016854353,11.890028423816798,12.342099174563252,422.40184701660735,354.24743039794674,608748846.253963,8.294049640102171,16.695697626400886,0.6141645553000963,-0.08916095609239806,-0.34301972573061645,-251.99072590957869,26.672230304707373,26.405165440370894,-183.49067151432698,-338.77667481895827,256842223.84758562,8.294049640102171,35.45956800703277,0.6600495491467313,-0.09707066364203239,-0.24116739556969158,24.86208155934366,0.016565605934973134,0.015211406001699354,24.90082926181245,24.829170738187546,2472493.4952566046,3.1969971108220636,0.030000000000001137,0.997965231869991,0.2425019705989724,-1.1178339387977243,4.618993664657471,52.544619312927274,0.02390649334371024,83.59375,2.794585502815176,26.074683254457227,0.0715192156680366,85.15625,4.588014453524104,55.64234839333246,0.028766592752314024,83.59375,0.10570302872159808,0.8101381982676851,0.005775738569888254,83.59375,0.18750893492893114,1.706209298961929,0.004269971850051848,83.59375,0.11524231035776854,1.265903736796422,0.004454237216946029,83.59375,0.9834941575627394,46.65805181823704,0.0021925974390666365,50.0,0.2988969875559016,6.492874079473859,0.0030886564742467816,50.0,0.4932885860366829,13.682725488199964,0.003968785868198727,50.0
-708.5618149422505,79.51935994068687,82.64106620004571,-427.93185266118405,-971.3398693921289,2033526373.469925,8.294049640102171,111.47205690864655,-0.08059688647008349,0.16447309485455894,-0.2654524697478742,-694.6916250379418,125.05113929516874,126.80974998368968,-341.0863317570343,-1069.0831063376775,1992921327.5600648,8.294049640102171,170.91754429254047,0.828376591752701,-0.08743254568321868,-0.3542713043716841,135.0845653423281,125.75716709486474,138.59458076340601,507.89745924642415,-281.42701895539875,136235004.61273003,8.294049640102171,186.9256354923814,-0.09685712864455555,-0.11280616052568705,-0.3873594517779311,-0.15300644852460557,8.534176947302793,8.914800612135815,24.997981247103496,-34.72895964794886,291349.5163884903,8.294049640102171,12.08252618539527,0.9353825256526158,-0.4056460111879328,0.36021741184683886,-0.2809202134959868,8.935106361569792,7.966330868709941,27.624443621139907,-51.62695540768684,319580.3313099698,8.294049640102171,10.75912222846761,0.8759037201567319,-0.5319316437891248,1.9873097096462526,-0.5843309964469233,7.2313058140483255,7.383139367442524,21.25210784921141,-24.641287614229984,210480.6141750148,8.294049640102171,9.926269095981972,0.8321214497119214,-0.062357433302009185,-0.16549562051996825,50.56147695649865,57.192758468779914,78.87038933423403,149.65905451957605,-58.731436378616735,23306627.281541694,8.294049640102171,109.28647234945971,0.037219336639172734,-0.07031855106583926,-1.468418972551245,382.8199549826013,9.493272597943346,9.847128323874305,412.7734422505304,356.1569729383199,586564870.5077742,8.294049640102171,13.22544627276983,0.7277779078700053,0.10807933611647431,-0.288178089927825,-261.60944598180765,23.895292129989553,26.19638345027654,-188.72267473171252,-313.08596532536325,276041377.86655754,8.294049640102171,35.95189479814738,0.38932733025789984,0.11038452434375363,-0.5693285603635196,24.938483433441842,0.028541381866082467,0.030101507141744626,24.99082926181245,24.889170738187552,2487715.081467518,3.764362682728316,0.05000000000001492,0.999338244349451,0.2880915476528032,-1.0545816552900293,3.538523409319352,38.888545602347875,0.028217088869731198,82.8125,2.405863880123565,22.553638687891986,0.09915362952498963,82.8125,4.14809817143995,62.981910866412186,0.04254201801493779,83.59375,0.10095982337994212,0.8035724748770419,0.0070755159508475544,82.8125,0.1652111557502388,1.4983152003621951,0.005730119588569638,83.59375,0.10524267579371499,1.4026106971653824,0.005042246032355429,83.59375,1.0522788799892913,51.34257397781114,0.0029623241356090068,50.0,0.2604550553540367,4.024313276895618,0.0039753172424889,50.0,0.5397728629503378,16.949426229591428,0.004108824689416508,50.0
-629.6768939449427,138.45402225874608,157.26300907677629,-54.56901198420919,-996.0671215122353,1662630858.6748238,8.294049640102171,212.04954435047011,0.30964724222686607,0.1305943272891085,-0.586788462641739,-726.8637373828536,120.22333372948735,116.75354127399514,-291.7353816574414,-1162.0479670685615,2171123717.130834,8.294049640102171,157.73647465361523,0.6057110224548315,-0.17563543248606497,0.004533349985381907,249.04170232930548,138.99562015379027,147.41167749095587,785.0873034388788,-240.71406422412645,325346887.9016386,8.294049640102171,200.41031325221627,-0.23559965882119863,-0.017366968536996926,-0.22999396358546864,-3.7701309685123023,14.326304881234398,7.231747176368342,31.993773517829425,-96.99456321885049,877622.3532677141,8.294049640102171,9.920209947421615,0.9422118911121284,-2.135275395260426,6.794019124129697,-5.0450024078679245,19.4766693704977,8.997898314093485,47.070187988603685,-84.95329076153581,1618791.4556025378,8.294049640102171,12.125164081266806,0.9578807952803507,-1.9090808753515167,3.8314739419624937,1.0554561331386627,9.027432685782387,7.256100765067542,37.23326021756233,-38.81066789243156,330352.61964035255,8.294049640102171,9.783929475505705,0.8756468552150595,0.16285360456165576,1.3122994989726013,58.98150123103709,67.29426298821043,64.18703754542494,167.0849669303365,-83.70759276077297,32024812.756541915,8.294049640102171,115.19626159994593,0.3595038509661784,-0.5369708491169322,-1.0876999777206424,385.7997416317277,18.51768065445571,17.335693371846297,429.32911232853115,343.60603227700983,596737037.6552162,8.294049640102171,27.007721172300023,0.923922134734627,0.5045099451410108,-0.7879357976443395,-256.3680115780288,39.32995050111488,41.12670301910506,-156.24956054124928,-322.1368469778684,269084062.62256336,8.294049640102171,65.2850236034894,0.8285091550361888,0.5999094025146577,-0.7486529796801515,25.061989055736408,0.041847659285555526,0.059322032943214524,25.140829261812442,24.98917073818755,2512420.1848745295,3.9892268695894133,0.0799999999999983,0.9996491410652288,-0.11431624793732331,-1.2660435306696303,5.269939813886453,48.686104170974225,0.030013871579071906,82.8125,4.102215686964642,20.336923634101044,0.06776847134455675,82.03125,6.805201691950361,58.41696202957898,0.03610642615948954,82.8125,0.15729432527362597,1.256432831122953,0.007934790875551826,82.8125,0.2232033441229927,1.2844045592133786,0.007914593289962376,82.8125,0.15062338945271883,0.985511154719886,0.0065457133981981774,82.8125,1.049973169930621,50.36000663109704,0.003952184060284969,50.0,0.26571228639115746,4.341046972205697,0.00436208571464664,50.0,0.5102712322563897,14.834505013371235,0.007143544133396137,50.0
-621.4673526516415,120.91843923481947,116.4965306566625,-211.9260718436173,-961.8011235774358,1603357136.1663506,8.294049640102171,168.4944071485669,0.4369084326845063,0.41050097122659224,-0.2750634856794023,-758.3915911534137,138.5281135252707,127.52265809133259,-334.11059763139036,-1239.479970640785,2377372185.038071,8.294049640102171,170.55430213051227,0.5990635304525427,-0.030414650562088343,0.5158415596870896,98.50741795932542,203.59052307130474,207.5159659709385,745.5602868629342,-575.6065083690462,204569800.80875832,8.294049640102171,294.5990200733,0.587125441868709,0.3666074037684651,-0.4396527393042713,2.557273265072418,14.01555647403301,9.823888581719913,60.73777348574507,-51.41235880391068,811705.4434929744,8.294049640102171,14.046218782516968,0.9693906642511365,0.8386256394054419,3.201577818317845,5.230680769933418,21.790819714149016,9.32805681423055,113.88334840751484,-61.439335525184845,2008324.5407021714,8.294049640102171,12.625070370677516,0.9694629615972629,2.641180125202523,8.284375021193446,-1.6625842099209995,9.51893510078999,8.342918905409423,34.67567249854934,-47.720227444301685,373406.6367070685,8.294049640102171,11.30926927760477,0.8536609197562696,-0.34526054643147924,1.3627222747955594,48.666205557521096,60.681913860202044,60.28462097960405,154.47170082523914,-129.9281053073106,24199094.637745775,8.294049640102171,84.01276764796648,0.603795322369881,-0.7496422256849111,0.1306033325815319,401.4290566512442,11.694263231518265,8.608383270068853,431.8132396438525,351.459155622707,645128036.509951,8.294049640102171,11.797879567172743,0.7621366222215303,-1.129324054326566,2.413141686296451,-196.27771062593732,31.145222271776,31.886039831388192,-84.69686236842023,-269.0959437789354,157978888.21079978,8.294049640102171,43.19178000690431,0.7715459097824147,0.2617747369117341,-0.18617014756083794,25.187459370490934,0.03029287489457523,0.044459967056764825,25.240829261812443,25.129170738187547,2537636.107875946,3.7364358949776864,0.05000000000000426,0.9994641382371229,-0.09294495272927213,-1.1937022068938712,4.877475948813429,34.749644529790956,0.029142238113860706,85.15625,4.700423660167846,23.47735485359195,0.08826613836885627,100.0,6.3133799660825085,36.78805264574838,0.046418126358882233,85.15625,0.14172700968074348,0.5839240929418958,0.010044436193223472,86.71875,0.22988451874279847,1.0555263105347437,0.006224822950318839,90.625,0.18009554911492018,1.135781032198271,0.005253576859656249,89.84375,0.7764475666816516,33.921085959298125,0.002927739873374733,50.0,0.26657423061295266,4.587804473341085,0.004090095988146122,50.0,0.4865256432790802,13.37618295673987,0.007138186140043374,50.0
-573.7300011318505,106.82597706786873,107.41980780326804,-231.72086782172954,-892.255956351688,1362300202.5116556,8.294049640102171,144.92756323982678,-0.4786320201847645,0.19047731609772275,-0.26394923493844,-817.3994514190247,99.13043997438665,99.83402501025674,-474.3340084323155,-1281.4703353087382,2711865002.394423,8.294049640102171,134.63615314052186,-0.05489029643697114,-0.19602990758057973,0.48893434730162966,64.00076658468969,138.5936448624667,149.90807831314186,505.42123435460246,-442.4165550104179,93197977.88036965,8.294049640102171,201.80181109540374,-0.4008294792236863,0.09398697173340566,-0.28065390177712457,-2.342419344480532,9.074694350325759,5.325002888905385,21.195383919035194,-44.90123855943998,351265.6736713716,8.294049640102171,7.517061953204323,0.9378525039358303,-1.3741330084761458,3.398995168723297,-2.331825467527221,11.98667905537833,7.499111171866215,36.26685410341375,-62.286844701042064,596327.8586758397,8.294049640102171,10.440689036846896,0.9350999348601824,-1.4371954707349541,4.599014569874736,-0.13723657331746852,7.46387117501943,4.829245368625396,40.75590654545875,-28.88425619582443,222857.1178044501,8.294049640102171,6.515498281181552,0.853686512320523,0.45240444544035796,4.463046400721072,-8.397001714375424,48.6720497684006,44.30023234541574,87.62213677422595,-153.81076894727664,9755543.297366895,8.294049640102171,61.246422362314014,0.16614662896702542,-0.6482146055426669,0.5696818798474417,403.5837992352018,12.711491973210398,13.608199364776203,434.7074409132903,355.86490011503577,652165698.5511905,8.294049640102171,18.41947842107288,0.5350480688252027,-0.4042197432883357,-0.2864513983144188,-200.8542563414804,32.81166008223396,39.822565530758716,-104.93981330756199,-273.77686490488327,165675072.7063274,8.294049640102171,53.4100189524475,0.8271202835281887,0.15953671481371787,-0.7647323868027391,25.27930749639275,0.02261548935736107,0.029651999999999366,25.3216585236249,25.229170738187552,2556175.59531869,3.3885390873342387,0.0400000000000027,0.9984461479326416,-0.009702490276524091,-0.7782567318783289,5.5603851067395755,52.32246599431874,0.02072032970506331,83.59375,4.414358460681188,27.53011525045155,0.05315536237020796,100.0,6.456175590108907,61.3654286256601,0.028036012149759426,83.59375,0.12568135437564282,0.5617290829764809,0.005045512500511466,89.0625,0.1807714281764774,0.8235930028442525,0.004393574136966078,88.28125,0.12225301409679763,1.0383708482640548,0.004746182386338807,83.59375,0.914436687842005,41.34334568713321,0.004008254630051792,50.0,0.31704645210452614,7.7748660007870924,0.0028792196327327695,50.0,0.4780194726247971,12.361597430124661,0.002911792087797327,50.0
-642.1179383814473,96.91687172785772,97.11984572845994,-295.02265862009284,-1092.846622611384,1686823914.3869917,8.294049640102171,130.41629488280591,0.17440264039236458,-0.0675961328368569,0.10431696918569111,-768.8166951365373,127.88905220499926,131.98334121296097,-331.24250828133256,-1188.8498201119664,2429722525.9685674,8.294049640102171,178.34156810116076,0.1498434634749538,-0.04792167434174542,-0.042272568646304354,-0.37594656904976,119.74870749178858,124.35918801626076,358.6888329747066,-355.2037892118335,57345237.37416093,8.294049640102171,166.8336506258073,-0.029151443508765338,-0.05662809696590071,-0.2847805240968615,1.8674544159630455,12.195019462033178,12.732732051739047,38.3358781137488,-39.18637785523119,608674.824200592,8.294049640102171,17.15467404118922,0.9581851393787788,-0.028044206676363922,-0.283155419459042,2.8589359569530934,14.593053159003913,13.915503620569691,49.26837784462923,-45.09306504401592,884309.904029392,8.294049640102171,18.719298714007294,0.9353478568686883,-0.2799397418573244,-0.034306822402129455,0.3948323510812734,8.64479627028995,5.938407641629533,38.09905897119215,-37.14188773217119,299478.8480585628,8.294049640102171,8.012167978077674,0.9414815578936904,0.21557719932270197,2.676289432879214,43.62914298861702,33.59751889346302,32.829172537990296,139.46973484257242,-43.629847170642606,12128052.781595383,8.294049640102171,43.92535918701024,0.3345444032983451,-0.020515690343096023,-0.09263058916586431,379.68709077218034,22.025459182980835,27.53866795459538,429.71765513327324,333.20241881608,578589145.8842,8.294049640102171,36.13320995519939,0.9611272169785023,0.1572394404133223,-1.0407784672064904,-178.5925673709445,45.47612215847861,41.61753852036096,-77.61323023380105,-278.2230287318304,135851463.14918628,8.294049640102171,58.98702786976375,0.9362413088438971,0.34553476198856836,-0.614643753511305,25.338701874098184,0.009091471537913101,0.0006087317193665647,25.350829261812443,25.298341476375114,2568199.5811944716,2.6252244124055784,0.0010892145992364988,0.9926744996433564,-0.9166487959474048,1.0409757392495118,4.834610766072598,25.021372924306633,0.024793373915726273,89.0625,5.097084242294316,33.099662112718185,0.07473146317322288,92.96875,5.661978705887656,33.06635717106195,0.03249217169566397,92.96875,0.13786070691296368,0.7807049553585552,0.007119907873724093,89.0625,0.23199219559775158,1.0333775380483186,0.0049897367136930194,89.0625,0.11455122453950513,0.5242174277179369,0.004062002882684788,91.40625,0.5956144535861486,24.022265439193973,0.0022270076306068727,50.0,0.24400142995254706,3.4319941834017884,0.00308820698485438,50.0,0.4329375378320827,10.007628175106328,0.004833136127712651,50.0
-691.0773510093645,83.76480827526694,84.74228790860244,-409.48542753469917,-964.6330464723724,1938410776.1909451,8.294049640102171,116.57641970750956,0.0993857871841157,0.16941974129165926,-0.31108953509011483,-722.9020466925288,110.60173842503421,102.79828894854255,-288.89887316618405,-1183.6693084289964,2139268221.8750043,8.294049640102171,139.042519635654,0.5778398314306831,-0.11283845339990434,0.6001712690867125,44.700690711590894,133.68152158711823,142.70299712384312,384.67877604546305,-466.6721059222856,79457733.10654801,8.294049640102171,190.89740886133302,0.006420946931958823,-0.20661933810982663,-0.2800013243672481,-0.677267847608551,8.836137820104266,7.897952085226,34.18136417271909,-33.61896935916059,314066.0159215493,8.294049640102171,10.719856786335006,0.9639703282049463,0.06392979236572557,0.7616548893769393,0.2604889231428049,9.571876863168995,7.567973678638237,41.064209307341464,-36.27898490550652,366663.1038243164,8.294049640102171,10.257725976479845,0.9074980051966173,0.08966356677911745,1.651895771585222,-0.47271057670905725,5.702922674346664,4.910135019310453,17.353237840249648,-25.69930454801446,130954.60594861009,8.294049640102171,6.612806166299865,0.7749828730348913,-0.5824613392469783,1.2771567084174391,45.03526248516732,54.00617422411999,67.41768899760594,154.54965501167237,-72.90938919930286,19776450.21888136,8.294049640102171,91.53901039975507,0.09228053047466779,-0.20944979995731255,-1.0435174061768708,391.15457486401135,7.529845542998769,7.950794567989727,414.3747528366257,369.33468554202994,612234343.3452138,8.294049640102171,10.745429135275856,0.5797631231549258,-0.009263520153637192,-0.41076247444227265,-224.55611244545034,25.72281263930832,29.291535618313755,-155.20402911400402,-295.8769872351967,204347781.24367267,8.294049640102171,39.613917277523996,0.5138137914680369,-0.014769518125725271,-0.605514474312256,25.385981559343662,0.021548970063095974,0.0296519999999941,25.42082926181246,25.339170738187548,2577794.0958934305,3.6604403267716332,0.036981537266065345,0.9985127801233467,-0.4578688322008485,-1.1324580099669102,3.5967046127436313,36.10718311751169,0.026909677057122487,83.59375,3.0260864324972054,29.571045685017314,0.06510976726865846,83.59375,4.607089472378968,52.68696075205644,0.02193027645233027,83.59375,0.08982641814589748,0.5567190757094906,0.004261404552590703,83.59375,0.16609871567974063,1.2168739989006707,0.004307731095751671,83.59375,0.10294921522497281,1.19740296359091,0.004007180516055326,83.59375,1.0052150831165352,47.91463071751648,0.0024354621482037308,50.0,0.25908724422335627,4.023317240707966,0.003515676896836551,50.0,0.5360066834590622,16.420900194490844,0.004198247702157724,50.0
-677.0520234680665,77.72309219476949,78.16121664703745,-380.10495166222563,-893.5624471825363,1857755245.2910192,8.294049640102171,105.70175777423094,-0.11790603218087359,0.4437316931737303,0.17416815687582954,-736.2989982135382,81.78522244225704,82.01437456487587,-469.1790199222859,-1157.9152457176442,2195293460.6981473,8.294049640102171,112.4400210031996,0.042777759188783605,-0.43040494196642676,0.41515160827275377,38.490787613387184,108.83159870103066,110.64640981837157,479.81541750840626,-317.3215949308604,53291586.1108084,8.294049640102171,151.47134064342978,-0.24857749357714348,0.428674222728231,0.1963011679362916,-0.1393905049211204,6.165882577554969,4.505158366825634,24.527074438401304,-33.399821667857516,152112.1325842721,8.294049640102171,6.096995985967457,0.9007838214954202,-0.6270345871168198,3.918071662615648,-0.1497413277208654,7.046207955021429,5.229760379725559,25.063738854060865,-78.09842398916885,198636.22699599416,8.294049640102171,7.039933585990381,0.7966685292661408,-2.370518072658124,20.739769521281673,-0.6432883722332929,4.894555648334903,4.227770138704365,20.315290591574847,-34.17050220041826,97458.023022996,8.294049640102171,5.696730280273815,0.7532873634727021,-0.7120129548808375,4.662467364100259,41.50438331682707,39.78068126931673,40.417761975755454,112.53515446318893,-85.7135431841887,13218883.244442068,8.294049640102171,53.748500153878496,0.2616725682920877,-0.5898864808822004,0.07459288279132359,396.06274812486765,9.686955129233828,8.342794821876893,423.6170864946419,360.80964399702424,627838056.370493,8.294049640102171,11.254743462648776,0.8297161331667859,-0.31066850925982736,0.6304055402690452,-209.2258509597092,25.569602035763854,26.922111770868156,-159.41432691688743,-286.9823946551031,177716391.2277789,8.294049640102171,36.21048576242768,0.7049104568266178,-0.4981047730670716,-0.34113095498542245,25.441505622294567,0.01808825934854122,0.029457367782371256,25.47082926181245,25.409170738187555,2589082.141730304,3.4222278939456103,0.03005519770197651,0.9983229107352903,-0.09744141487879956,-1.1613701152591376,3.5575653125280127,28.21535038142939,0.022395430821918937,86.71875,3.390236397923986,28.291973585288506,0.05269739289403558,86.71875,4.616710471788644,42.137161617135625,0.018133642572378064,86.71875,0.10258126315763152,0.6456120988511507,0.003949074743927845,86.71875,0.17252189480280689,1.1273673586891317,0.004478135392658864,86.71875,0.0955932227827147,0.7610233762159976,0.0034389891310835524,85.9375,0.70139994935856,30.396229717041116,0.0020327781058532435,50.0,0.23960694976206354,2.970538345828543,0.003415365857606464,50.0,0.46872997750544587,12.452885682607654,0.0026916587748144925,50.0
