Timestamp,Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740564258474,26.08375,42.63,1.49625,-539.972,-116.876,183.61,276.8196,-410.9909,-211.1955,24.04887,21.76211
1740564258476,25.0075,43.47,2.8175,-553.88,-112.362,177.998,271.2657,-413.914,-219.2341,24.04887,21.76211
1740564258477,23.9225,44.4325,4.0075,-570.716,-102.968,171.41,265.4195,-414.4987,-208.4186,24.04887,21.76211
1740564258478,22.68875,45.21125,5.01375,-578.646,-103.09,170.068,267.758,-413.914,-207.9801,24.04887,21.76211
1740564258479,21.49,45.99,5.8625,-583.404,-100.894,176.778,268.0503,-406.8986,-206.8109,24.04887,21.76211
1740564258480,20.405,46.68125,6.4925,-598.898,-97.722,186.172,266.2964,-408.0678,-200.8185,24.04887,21.76211
1740564258482,19.3375,47.2675,7.09625,-608.78,-90.89,197.518,274.1888,-409.237,-192.4876,24.04887,21.76211
1740564258483,18.06875,47.705,7.74375,-613.05,-86.254,208.986,269.2195,-402.5139,-202.5723,24.04887,21.76211
1740564258484,16.96625,48.16,8.49625,-623.664,-85.888,218.746,268.3426,-403.9754,-199.6492,24.04887,21.76211
1740564258485,15.6975,48.2475,9.0475,-644.648,-74.542,224.724,271.558,-404.2677,-206.957,24.04887,21.76211
1740564258487,14.385,48.39625,10.045,-674.416,-65.88,225.09,270.3888,-410.6986,-202.7185,24.04887,21.76211
1740564258488,12.94125,47.94125,10.7625,-694.79,-63.806,221.796,269.2195,-410.4063,-212.9494,24.04887,21.76211
1740564258489,11.76875,47.48625,11.795,-711.138,-58.438,219.966,268.6349,-400.4677,-202.5723,24.04887,21.76211
1740564258491,10.50875,47.3025,12.67,-723.094,-55.754,211.914,267.1733,-401.6369,-185.9105,24.04887,21.76211
1740564258492,9.26625,46.80375,13.58,-738.954,-57.096,210.328,274.7734,-403.9754,-201.5492,24.04887,21.76211
1740564258493,7.98875,46.27875,14.49875,-747.128,-65.392,212.646,267.758,-406.6062,-196.1415,24.04887,21.76211
1740564258494,6.81625,45.675,15.14625,-743.102,-64.172,218.38,276.5273,-407.1909,-193.3645,24.04887,21.76211
1740564258496,5.88875,44.5725,15.785,-736.026,-63.684,223.626,268.9272,-405.7293,-199.9415,24.04887,21.76211
1740564258497,4.94375,43.47875,16.275,-734.318,-61.488,224.968,272.7273,-406.6062,-200.38,24.04887,21.76211
1740564258498,3.89375,42.2625,17.10625,-726.998,-51.484,228.384,272.1426,-412.4525,-197.0184,24.04887,21.76211
1740564258499,2.9225,41.0025,17.8325,-721.02,-49.654,231.19,270.0964,-416.5449,-188.3952,24.04887,21.76211
1740564258500,1.995,40.01375,18.5325,-711.626,-45.018,224.48,270.3888,-413.3294,-189.7106,24.04887,21.76211
1740564258502,0.76125,39.1475,19.3375,-702.964,-40.26,218.99,275.0658,-409.237,-200.38,24.04887,21.76211
1740564258503,-0.13125,38.7625,20.195,-691.252,-41.114,220.332,273.6042,-409.8217,-204.4724,24.04887,21.76211
1740564258504,-1.2775,38.40375,20.97375,-669.902,-43.676,214.476,276.235,-406.8986,-194.0953,24.04887,21.76211
1740564258505,-1.9425,38.2025,21.35875,-651.48,-46.97,212.89,275.3581,-408.6524,-187.5183,24.04887,21.76211
1740564258507,-2.87875,38.14125,22.02375,-623.176,-46.604,210.572,272.1426,-412.4525,-190.7337,24.04887,21.76211
1740564258508,-3.68375,37.9575,22.47875,-596.214,-55.876,213.866,275.0658,-409.237,-194.5338,24.04887,21.76211
1740564258509,-4.31375,37.89625,23.02125,-580.476,-62.22,215.086,276.5273,-408.6524,-194.5338,24.04887,21.76211
1740564258510,-5.06625,37.8875,23.31875,-558.15,-72.468,210.694,277.1119,-412.1602,-197.4569,24.04887,21.76211
1740564258512,-5.81,38.05375,23.73875,-540.582,-68.686,207.888,277.9889,-410.9909,-193.2184,24.04887,21.76211
1740564258513,-6.3525,38.33375,23.96625,-527.284,-68.93,213.012,277.4043,-413.3294,-204.4724,24.04887,21.76211
1740564258514,-6.81625,38.885,24.395,-514.23,-70.15,217.16,277.1119,-406.0216,-200.6723,24.04887,21.76211
1740564258516,-7.4375,39.48875,24.6575,-496.296,-67.832,233.02,274.4811,-413.0371,-184.5951,24.04887,21.76211
1740564258517,-8.1375,40.13625,25.01625,-486.78,-68.564,244.0,274.1888,-406.3139,-200.2338,24.04887,21.76211
1740564258518,-8.8375,41.04625,25.235,-468.846,-68.198,258.884,275.3581,-406.3139,-188.249,24.04887,21.76211
1740564258519,-9.485,41.965,25.41,-454.206,-73.078,277.916,278.8658,-408.6524,-191.4645,24.04887,21.76211
1740564258520,-9.93125,42.69125,25.445,-427.0,-74.786,292.312,273.0196,-413.3294,-198.3338,24.04887,21.76211
1740564258522,-10.5175,43.75,25.41875,-418.704,-79.178,302.438,275.3581,-410.114,-196.7261,24.04887,21.76211
1740564258523,-10.66625,44.905,25.61125,-402.966,-82.106,315.614,275.3581,-410.114,-197.0184,24.04887,21.76211
1740564258524,-10.92875,46.375,25.69875,-387.35,-85.522,318.176,279.7427,-415.0833,-193.6568,24.04887,21.76211
1740564258525,-11.17375,47.775,25.82125,-370.27,-89.304,321.958,270.9734,-410.9909,-189.4183,24.04887,21.76211
1740564258527,-11.27,49.70875,25.76875,-361.73,-92.842,325.496,270.6811,-412.4525,-193.0722,24.04887,21.76211
1740564258528,-11.45375,51.8175,25.76875,-349.53,-91.988,330.742,271.8503,-414.791,-194.0953,24.04887,21.76211
1740564258529,-11.47125,54.13625,25.66375,-345.504,-99.308,337.086,272.7273,-408.6524,-186.0567,24.04887,21.76211
1740564258530,-11.45375,56.385,25.47125,-338.062,-100.528,342.942,272.4349,-411.2832,-197.8953,24.04887,21.76211
1740564258532,-11.3225,58.9225,25.235,-342.332,-98.21,350.14,274.1888,-410.6986,-190.0029,24.04887,21.76211
1740564258533,-11.27875,61.52125,25.10375,-362.34,-101.748,363.682,270.3888,-416.2525,-188.3952,24.04887,21.76211
1740564258534,-11.17375,63.56,25.515,-377.102,-107.116,378.566,277.4043,-413.0371,-183.8644,24.04887,21.76211
1740564258536,-10.78875,65.30125,25.445,-400.526,-105.774,394.06,277.1119,-420.9295,-185.7644,24.04887,21.76211
1740564258537,-10.68375,66.5525,25.4625,-427.854,-106.994,404.43,279.1581,-414.2064,-186.6413,24.04887,21.76211
1740564258538,-10.4475,67.7775,25.515,-469.7,-101.138,411.018,275.9427,-414.791,-179.3335,24.04887,21.76211
1740564258539,-10.29,68.985,25.57625,-507.032,-111.02,409.798,275.0658,-408.6524,-191.026,24.04887,21.76211
1740564258541,-10.1325,69.5275,24.955,-538.142,-102.846,404.918,278.8658,-416.5449,-177.7258,24.04887,21.76211
1740564258542,-10.12375,70.175,24.675,-586.332,-87.962,391.376,273.6042,-412.7448,-169.2487,24.04887,21.76211
1740564258543,-10.29,70.6475,25.0775,-634.766,-83.448,383.202,278.8658,-418.8834,-179.772,24.04887,21.76211
1740564258544,-10.4475,70.76125,25.235,-656.238,-89.426,372.71,273.6042,-415.6679,-174.5104,24.04887,21.76211
1740564258545,-10.50875,70.0175,25.59375,-688.202,-95.404,364.78,270.9734,-415.9602,-170.418,24.04887,21.76211
1740564258547,-10.57875,69.125,25.62875,-708.454,-96.136,349.286,270.6811,-411.8679,-178.6027,24.04887,21.76211
1740564258548,-10.7625,68.11,26.075,-731.512,-102.968,343.308,267.758,-419.1757,-171.4411,24.04887,21.76211
1740564258549,-10.75375,66.94625,26.2325,-749.324,-110.41,331.474,275.3581,-414.2064,-171.2949,24.04887,21.76211
1740564258550,-10.92875,65.87875,26.53,-747.86,-108.214,327.57,277.6966,-411.2832,-178.6027,24.04887,21.76211
1740564258552,-11.08625,64.4875,26.355,-749.324,-114.802,320.006,276.235,-413.6217,-182.6951,24.04887,21.76211
1740564258553,-11.4975,63.28875,26.0925,-740.052,-119.072,305.854,269.8041,-415.6679,-180.6489,24.04887,21.76211
1740564258554,-11.78625,62.15125,25.6375,-733.83,-121.512,297.192,266.5887,-419.468,-179.3335,24.04887,21.76211
1740564258556,-12.04,61.4075,25.31375,-727.852,-125.294,286.456,273.3119,-419.1757,-169.6872,24.04887,21.76211
1740564258557,-12.06625,60.8825,25.025,-725.046,-115.9,274.134,276.5273,-412.1602,-172.0257,24.04887,21.76211
1740564258558,-12.25875,60.48,24.57,-731.146,-109.556,267.18,276.8196,-416.5449,-174.3642,24.04887,21.76211
1740564258559,-12.41625,60.40125,24.3775,-729.804,-108.946,262.056,275.0658,-414.791,-189.126,24.04887,21.76211
1740564258561,-12.6175,60.2,24.2025,-735.904,-91.012,256.078,273.3119,-411.2832,-172.6103,24.04887,21.76211
1740564258562,-13.0375,59.7975,23.9925,-737.246,-82.96,256.566,273.0196,-413.3294,-172.1719,24.04887,21.76211
1740564258563,-13.34375,59.19375,23.54625,-743.712,-79.3,256.322,273.3119,-410.6986,-173.4873,24.04887,21.76211
1740564258564,-13.69375,58.5025,23.205,-749.08,-68.076,256.322,277.4043,-411.8679,-165.4487,24.04887,21.76211
1740564258565,-13.825,57.6625,22.5925,-756.278,-67.1,256.078,272.4349,-415.3756,-168.6641,24.04887,21.76211
1740564258567,-14.32375,56.6475,21.83125,-765.55,-57.34,256.81,270.9734,-421.5142,-165.741,24.04887,21.76211
1740564258568,-14.5075,55.65875,20.93875,-775.554,-55.388,263.398,273.3119,-417.4218,-166.6179,24.04887,21.76211
1740564258569,-14.76125,54.45125,20.34375,-788.852,-42.822,270.352,272.1426,-422.6834,-166.1795,24.04887,21.76211
1740564258570,-14.98875,53.305,19.57375,-791.902,-38.552,267.546,273.3119,-419.468,-153.4639,24.04887,21.76211
1740564258572,-15.2425,52.12375,18.8475,-806.298,-38.43,267.546,274.4811,-418.8834,-166.9102,24.04887,21.76211
1740564258573,-15.5575,51.0825,18.10375,-802.76,-36.966,257.542,276.8196,-421.5142,-153.1716,24.04887,21.76211
1740564258574,-15.82,50.1375,17.185,-798.612,-35.014,253.15,272.7273,-410.114,-160.6255,24.04887,21.76211
1740564258576,-16.135,49.5075,16.485,-798.856,-35.014,253.15,273.0196,-415.6679,-156.387,24.04887,21.76211
1740564258577,-16.03,48.93,15.67125,-789.828,-37.454,246.928,274.4811,-415.3756,-157.7024,24.04887,21.76211
1740564258578,-16.05625,48.475,15.14625,-779.458,-37.088,253.15,273.0196,-416.2525,-160.1871,24.04887,21.76211
1740564258579,-16.1175,47.74,14.1225,-780.8,-39.162,259.128,266.5887,-420.6372,-165.1564,24.04887,21.76211
1740564258581,-16.35375,47.24125,13.2825,-769.576,-38.308,263.032,268.6349,-417.1295,-158.8717,24.04887,21.76211
1740564258582,-16.24875,46.34875,12.52125,-767.258,-33.306,265.106,275.9427,-416.2525,-170.7103,24.04887,21.76211
1740564258583,-16.40625,45.745,11.585,-765.55,-28.67,269.864,274.7734,-422.0988,-171.4411,24.04887,21.76211
1740564258584,-16.31875,45.10625,10.73625,-764.818,-27.45,268.644,274.7734,-421.8065,-156.0947,24.04887,21.76211
1740564258585,-16.26625,44.45875,9.73,-766.648,-27.694,269.01,275.6504,-420.9295,-159.4563,24.04887,21.76211
1740564258587,-16.3975,43.9775,8.91625,-763.476,-20.252,266.692,278.8658,-415.9602,-166.3256,24.04887,21.76211
1740564258588,-16.065,43.61,7.98,-755.668,-20.252,264.008,266.5887,-420.6372,-169.8334,24.04887,21.76211
1740564258589,-16.065,43.435,7.0175,-753.716,-23.546,252.662,270.9734,-415.3756,-167.9333,24.04887,21.76211
1740564258590,-15.96875,43.33875,6.1425,-755.668,-18.788,249.612,270.6811,-411.5755,-153.0254,24.04887,21.76211
1740564258592,-15.8725,43.58375,5.32,-752.374,-18.788,236.436,277.4043,-422.9757,-170.7103,24.04887,21.76211
1740564258593,-15.9075,43.7675,4.24375,-753.716,-21.228,232.41,274.7734,-418.8834,-163.1102,24.04887,21.76211
1740564258594,-15.7675,44.02125,3.2375,-759.206,-30.5,225.212,272.7273,-419.1757,-161.3563,24.07023,21.89178
1740564258596,-15.61,44.2225,2.30125,-761.402,-41.48,226.066,276.8196,-422.0988,-160.3332,24.07023,21.89178
1740564258597,-15.35625,44.58125,1.35625,-771.162,-47.092,224.48,270.9734,-420.0526,-163.6948,24.07023,21.89178
1740564258598,-15.0675,44.96625,0.58625,-779.702,-52.216,218.38,272.7273,-413.914,-155.6562,24.07023,21.89178
1740564258599,-14.86625,45.5,-0.2625,-798.978,-57.95,216.794,269.2195,-418.591,-157.7024,24.07023,21.89178
1740564258601,-14.53375,45.9375,-0.83125,-807.64,-51.362,209.23,274.4811,-414.4987,-153.4639,24.07023,21.89178
1740564258602,-14.34125,46.6375,-1.46125,-821.426,-52.46,208.742,275.3581,-423.268,-152.2946,24.07023,21.89178
1740564258603,-14.21875,47.4425,-1.96875,-842.532,-51.606,203.984,271.558,-414.791,-168.0795,24.07023,21.89178
1740564258604,-14.1575,48.195,-2.31875,-852.536,-54.412,209.23,272.4349,-422.0988,-151.4177,24.07023,21.89178
1740564258605,-13.755,48.9475,-2.80875,-868.884,-54.778,214.842,276.8196,-415.9602,-157.8486,24.07023,21.89178
1740564258607,-13.79,49.51625,-3.14125,-890.112,-51.362,223.87,270.0964,-423.5603,-148.0561,24.07023,21.89178
1740564258608,-13.5275,50.00625,-3.64875,-907.192,-47.824,228.506,277.4043,-425.0219,-150.9792,24.07023,21.89178
1740564258609,-13.37,50.39125,-3.9025,-919.148,-43.92,226.92,274.4811,-415.9602,-144.2561,24.07023,21.89178
1740564258610,-13.2125,50.5575,-4.2175,-926.712,-37.454,224.846,277.6966,-423.5603,-153.7562,24.07023,21.89178
1740564258612,-13.09,50.51375,-4.50625,-928.908,-31.354,222.772,276.5273,-425.6065,-151.4177,24.07023,21.89178
1740564258613,-13.08125,50.32125,-4.48,-934.886,-27.694,226.188,275.3581,-423.5603,-151.71,24.07023,21.89178
1740564258614,-13.2475,49.8225,-4.71625,-935.496,-27.694,219.844,273.8965,-425.3142,-149.6638,24.07023,21.89178
1740564258616,-13.1075,49.20125,-4.9175,-938.302,-26.23,214.72,281.7889,-421.5142,-147.6176,24.07023,21.89178
1740564258617,-13.3175,48.53625,-4.97875,-939.4,-29.402,208.01,273.8965,-419.1757,-145.2791,24.07023,21.89178
1740564258618,-13.46625,47.6175,-5.2675,-937.082,-31.598,199.714,272.1426,-424.145,-153.1716,24.07023,21.89178
1740564258619,-13.475,46.69,-5.53875,-945.134,-34.648,194.834,278.5735,-422.0988,-154.487,24.07023,21.89178
1740564258621,-13.60625,45.78,-5.81,-945.012,-40.87,182.024,276.5273,-419.7603,-152.0023,24.07023,21.89178
1740564258622,-13.51875,45.0275,-6.1075,-945.866,-36.722,178.12,271.8503,-415.0833,-144.1099,24.07023,21.89178
1740564258623,-13.30875,44.40625,-6.13375,-956.968,-36.6,171.776,276.8196,-414.4987,-151.4177,24.07023,21.89178
1740564258624,-13.39625,43.86375,-6.3525,-956.724,-36.356,179.828,271.8503,-422.3911,-131.8328,24.07023,21.89178
1740564258625,-13.2475,43.5225,-6.265,-967.338,-39.04,188.246,275.6504,-420.6372,-156.2409,24.07023,21.89178
1740564258627,-13.22125,42.9975,-6.37,-965.386,-42.7,206.546,276.5273,-415.6679,-142.5022,24.07023,21.89178
1740564258628,-13.08125,42.4025,-6.055,-974.292,-40.504,220.82,274.4811,-416.8372,-145.5715,24.07023,21.89178
1740564258629,-13.09,42.0875,-5.565,-975.146,-38.064,235.094,276.5273,-418.2987,-151.8562,24.07023,21.89178
1740564258630,-13.2125,41.8075,-5.18,-965.264,-32.452,239.974,279.1581,-412.7448,-144.1099,24.07023,21.89178
1740564258632,-13.41375,41.67625,-4.52375,-960.506,-32.33,244.488,277.6966,-417.7141,-149.0792,24.07023,21.89178
1740564258633,-13.41375,41.51,-3.84125,-950.014,-33.062,247.172,274.1888,-411.2832,-134.6098,24.07023,21.89178
1740564258634,-13.3525,41.475,-3.3425,-941.108,-34.282,251.564,279.7427,-411.2832,-148.2023,24.07023,21.89178
1740564258636,-13.18625,41.405,-3.05375,-923.418,-37.576,248.392,273.8965,-418.0064,-146.3022,24.07023,21.89178
1740564258637,-13.29125,41.15125,-2.73,-905.85,-39.284,255.712,277.1119,-417.1295,-134.6098,24.07023,21.89178
1740564258638,-12.92375,40.99375,-2.35375,-884.378,-33.916,261.812,270.3888,-411.5755,-145.8638,24.07023,21.89178
1740564258639,-12.9675,40.5475,-2.07375,-867.176,-34.648,261.08,280.6197,-417.1295,-142.0637,24.07023,21.89178
1740564258641,-12.83625,40.145,-1.785,-852.048,-31.476,263.032,273.6042,-417.1295,-139.4329,24.07023,21.89178
1740564258642,-12.62625,39.585,-1.39125,-839.848,-30.256,262.544,278.8658,-413.3294,-138.1175,24.07023,21.89178
1740564258643,-12.74875,39.235,-0.945,-827.038,-25.132,258.274,271.8503,-417.7141,-146.1561,24.07023,21.89178
1740564258644,-12.94125,38.98125,-0.4725,-817.644,-26.718,248.636,271.8503,-416.5449,-147.033,24.07023,21.89178
1740564258645,-13.22125,38.815,-0.1925,-819.474,-29.89,249.368,271.558,-419.1757,-140.8945,24.07023,21.89178
1740564258647,-13.265,38.4825,0.04375,-812.764,-32.086,244.244,278.2812,-421.5142,-138.556,24.07023,21.89178
1740564258648,-13.39625,38.185,0.14875,-806.908,-37.454,245.586,279.1581,-417.7141,-138.556,24.07023,21.89178
1740564258649,-13.53625,38.28125,0.14875,-803.736,-43.432,245.464,275.0658,-417.7141,-127.7404,24.07023,21.89178
1740564258650,-13.5625,38.4475,0.14875,-806.42,-51.24,244.244,270.9734,-416.8372,-143.6714,24.07023,21.89178
1740564258652,-13.615,38.9725,0.09625,-802.882,-49.044,250.222,277.6966,-418.0064,-135.1944,24.07023,21.89178
1740564258653,-13.67625,39.31375,-0.07,-804.224,-52.094,249.856,280.3274,-414.791,-143.8176,24.07023,21.89178
1740564258654,-13.7725,39.8825,-0.0175,-803.736,-42.578,250.954,278.5735,-420.3449,-134.7559,24.07023,21.89178
1740564258655,-13.90375,40.34625,-0.175,-806.42,-33.55,252.174,275.0658,-413.6217,-146.8869,24.07023,21.89178
1740564258657,-14.14,40.6525,-0.21875,-814.472,-32.818,252.418,280.3274,-410.6986,-133.1482,24.07023,21.89178
1740564258658,-14.18375,41.13375,-0.28,-827.404,-27.694,248.148,274.7734,-415.3756,-134.3174,24.07023,21.89178
1740564258659,-14.2625,41.44875,-0.32375,-837.774,-25.132,248.026,277.4043,-420.6372,-130.2251,24.07023,21.89178
1740564258661,-14.46375,41.7375,-0.0175,-853.024,-18.788,249.734,273.6042,-412.1602,-137.2406,24.07023,21.89178
1740564258662,-14.62125,41.72,-0.21875,-871.812,-6.466,253.882,280.0351,-415.3756,-133.2944,24.07023,21.89178
1740564258663,-14.72625,41.72875,-0.20125,-895.236,-1.098,258.64,276.8196,-418.8834,-141.7714,24.07023,21.89178
1740564258664,-14.805,41.20375,-0.1575,-914.024,11.712,264.74,280.3274,-416.2525,-136.2175,24.07023,21.89178
1740564258666,-14.88375,40.4775,-0.2975,-924.638,22.692,269.742,271.2657,-417.1295,-128.4712,24.07023,21.89178
1740564258667,-15.07625,39.69,-0.455,-941.474,26.596,273.646,284.1274,-419.7603,-130.6635,24.07023,21.89178
1740564258668,-15.30375,38.57875,-0.525,-961.116,35.746,272.06,278.8658,-417.4218,-136.6559,24.07023,21.89178
1740564258669,-15.5925,37.835,-0.8225,-972.34,47.092,268.034,278.8658,-417.1295,-135.779,24.07023,21.89178
1740564258670,-15.75,36.855,-1.02375,-976.976,51.606,266.204,279.7427,-419.1757,-126.8635,24.07023,21.89178
1740564258672,-15.72375,36.07625,-1.16375,-981.002,54.778,266.326,275.0658,-423.268,-131.9789,24.07023,21.89178
1740564258673,-15.95125,35.245,-1.39125,-996.008,63.684,261.934,276.5273,-417.7141,-136.3636,24.07023,21.89178
1740564258674,-15.645,34.51,-1.575,-998.57,64.538,259.616,283.2505,-411.2832,-141.6252,24.07023,21.89178
1740564258675,-15.61875,33.495,-1.91625,-999.546,70.028,260.836,277.4043,-407.1909,-134.3174,24.07023,21.89178
1740564258677,-15.51375,32.7775,-2.26625,-998.326,75.762,256.078,282.3736,-418.8834,-129.4943,24.07023,21.89178
1740564258678,-15.54,31.96375,-2.835,-1003.084,74.664,252.052,272.7273,-418.8834,-130.8097,24.07023,21.89178
1740564258679,-15.51375,31.36,-3.2375,-998.692,75.518,238.998,283.5428,-416.5449,-130.9559,24.07023,21.89178
1740564258681,-15.505,30.65125,-3.5175,-1000.644,78.69,226.554,280.912,-411.8679,-121.0172,24.07023,21.89178
1740564258682,-15.44375,30.065,-3.92,-1000.766,67.588,215.33,278.8658,-415.0833,-128.325,24.07023,21.89178
1740564258683,-15.575,29.4875,-4.48875,-996.74,55.998,211.548,276.235,-410.4063,-134.4636,24.07023,21.89178
1740564258684,-15.61875,29.25125,-5.0575,-994.178,52.338,202.154,276.5273,-410.114,-129.0558,24.07023,21.89178
1740564258686,-15.56625,29.05875,-5.55625,-996.984,47.092,190.32,280.0351,-411.5755,-129.4943,24.07023,21.89178
1740564258687,-15.61875,28.77875,-5.635,-992.836,38.43,179.462,275.9427,-412.7448,-122.3326,24.07023,21.89178
1740564258688,-15.575,28.2975,-5.5125,-1000.156,27.938,171.532,280.912,-411.2832,-134.4636,24.07023,21.89178
1740564258689,-15.47,27.2475,-5.5475,-994.3,14.274,165.066,280.0351,-414.2064,-134.3174,24.07023,21.89178
1740564258690,-14.98875,25.80375,-5.29375,-992.47,-2.562,167.872,284.1274,-408.3601,-116.4864,24.07023,21.89178
1740564258692,-14.4375,23.7825,-5.04,-996.252,-12.688,175.558,278.8658,-411.8679,-132.7097,24.07023,21.89178
1740564258693,-13.8775,21.8575,-4.69875,-996.496,-24.034,191.54,276.235,-413.6217,-127.3019,24.07023,21.89178
1740564258694,-13.4925,19.90625,-4.8125,-995.52,-28.914,210.084,277.1119,-412.4525,-126.8635,24.07023,21.89178
1740564258695,-13.195,18.2525,-5.04,-990.274,-29.646,221.43,275.6504,-413.0371,-119.9941,24.07023,21.89178
1740564258697,-12.90625,17.22875,-5.3375,-983.076,-26.474,223.748,278.8658,-405.437,-127.0096,24.07023,21.89178
1740564258698,-12.85375,16.30125,-5.6175,-972.218,-16.104,223.382,279.7427,-412.1602,-120.2865,24.07023,21.89178
1740564258699,-12.90625,15.82875,-5.78375,-970.388,-4.148,226.066,278.5735,-410.4063,-127.0096,24.07023,21.89178
1740564258701,-12.80125,15.67125,-5.78375,-969.168,2.196,227.286,280.912,-410.4063,-122.7711,24.07023,21.89178
1740564258702,-12.69625,15.53125,-5.90625,-970.022,9.272,233.02,283.5428,-409.237,-130.0789,24.07023,21.89178
1740564258703,-12.6,15.47,-5.73125,-975.878,17.812,237.168,280.3274,-409.8217,-130.8097,24.07023,21.89178
1740564258704,-12.36375,15.61875,-5.36375,-982.832,29.89,240.34,277.1119,-408.0678,-127.0096,24.07023,21.89178
1740564258706,-12.57375,15.365,-4.71625,-991.982,40.138,244.61,275.3581,-411.2832,-130.5174,24.07023,21.89178
1740564258707,-12.6525,14.595,-3.78,-1009.306,51.24,241.56,281.4966,-412.7448,-120.7249,24.07023,21.89178
1740564258708,-13.0025,13.48375,-3.2025,-1023.336,49.898,241.194,283.2505,-410.6986,-126.2789,24.07023,21.89178
1740564258709,-13.29125,11.89125,-2.905,-1038.952,49.654,241.682,276.5273,-411.2832,-124.0865,24.07023,21.89178
1740564258710,-13.79,9.86125,-2.52875,-1042.002,43.676,236.07,280.6197,-417.4218,-120.8711,24.07023,21.89178
1740564258712,-14.04375,7.805,-2.30125,-1044.198,41.48,231.556,285.589,-412.7448,-128.4712,24.07023,21.89178
1740564258713,-14.23625,5.6875,-1.89875,-1050.176,29.28,226.188,276.8196,-409.5294,-122.3326,24.07023,21.89178
1740564258714,-14.37625,3.6575,-1.75,-1047.37,23.058,227.774,275.3581,-411.5755,-133.5867,24.07023,21.89178
1740564258715,-14.2275,1.74125,-1.35625,-1037.854,13.908,230.214,281.7889,-409.8217,-125.9865,24.07023,21.89178
1740564258717,-14.2975,0.035,-1.21625,-1019.798,-0.976,226.432,280.3274,-415.9602,-114.0017,24.07023,21.89178
1740564258718,-14.60375,-1.155,-0.98,-1002.962,-3.416,225.944,280.3274,-407.7755,-130.6635,24.07023,21.89178
1740564258719,-14.67375,-1.88125,-0.79625,-990.518,-13.664,227.53,280.912,-411.5755,-133.2944,24.07023,21.89178
1740564258721,-14.84875,-1.70625,-0.60375,-980.514,-13.298,218.99,285.0044,-406.8986,-130.2251,24.07023,21.89178
1740564258722,-14.81375,-1.16375,-0.04375,-957.09,-18.666,210.45,290.8506,-416.2525,-127.4481,24.07023,21.89178
1740564258723,-15.3475,-0.70875,0.175,-930.738,-43.31,219.478,287.6352,-416.5449,-123.7942,24.07023,21.89178
1740564258724,-15.11125,0.06125,-0.1925,-914.512,-61.61,230.092,287.9275,-417.7141,-118.5326,24.07023,21.89178
1740564258726,-14.49875,1.365,-0.39375,-905.728,-51.24,238.022,286.4659,-413.6217,-122.625,24.07023,21.89178
1740564258727,-14.11375,2.835,-0.39375,-905.362,-39.406,236.802,280.3274,-410.6986,-118.5326,24.07023,21.89178
1740564258728,-13.79875,4.6375,-0.35,-899.262,-28.426,241.316,278.8658,-408.0678,-126.8635,24.07023,21.89178
1740564258729,-13.965,6.825,-0.5425,-900.726,-17.446,249.124,284.7121,-413.0371,-125.9865,24.07023,21.89178
1740564258730,-13.58875,9.16125,-0.58625,-913.536,-5.246,254.248,283.2505,-414.791,-118.8249,24.07023,21.89178
1740564258732,-13.125,11.655,-0.02625,-922.198,16.226,249.002,283.2505,-410.4063,-115.9018,24.07023,21.89178
1740564258733,-13.34375,13.9825,0.245,-914.878,15.128,237.9,281.2043,-409.8217,-117.948,24.07023,21.89178
1740564258734,-13.37,16.135,0.42875,-907.802,2.44,232.044,281.2043,-411.2832,-129.6405,24.07023,21.89178
1740564258735,-12.9325,17.71,0.11375,-897.188,0.732,219.356,278.2812,-417.1295,-123.2096,24.07023,21.89178
1740564258737,-12.10125,19.24125,-0.13125,-903.044,-4.88,230.946,280.3274,-414.2064,-118.5326,24.07023,21.89178
1740564258738,-11.3925,20.30875,-0.79625,-912.194,4.27,239.242,284.7121,-405.1447,-122.0403,24.07023,21.89178
1740564258739,-10.4475,21.30625,-1.33,-918.05,7.32,251.076,283.2505,-410.6986,-124.0865,24.07023,21.89178
1740564258741,-10.22875,22.155,-1.6275,-919.148,17.812,257.42,283.5428,-417.4218,-127.4481,24.07023,21.89178
1740564258742,-10.15,23.1,-2.30125,-918.294,25.01,251.808,280.912,-411.8679,-120.5788,24.07023,21.89178
1740564258743,-10.045,23.9225,-2.45,-916.83,20.252,240.096,287.6352,-412.1602,-115.0248,24.07023,21.89178
1740564258744,-9.5725,24.745,-2.8,-922.686,13.42,230.336,283.2505,-415.3756,-123.2096,24.07023,21.89178
1740564258746,-9.5375,25.3575,-3.185,-927.81,6.222,214.476,288.2198,-413.6217,-128.9097,24.07023,21.89178
1740564258747,-9.135,26.17125,-3.66625,-932.446,5.612,201.788,281.7889,-410.6986,-119.7018,24.07023,21.89178
1740564258748,-8.58375,26.845,-3.9025,-948.428,3.66,193.248,287.6352,-418.2987,-119.9941,24.07023,21.89178
1740564258750,-7.97125,27.02875,-4.24375,-967.826,0.366,184.22,281.4966,-418.2987,-113.7094,24.07023,21.89178
1740564258750,-7.2275,27.0725,-4.55,-986.004,6.588,175.802,280.6197,-408.9447,-125.4019,24.07023,21.89178
1740564258752,-6.8425,26.67,-4.68125,-1012.6,6.832,160.674,280.0351,-409.8217,-117.948,24.07023,21.89178
