Timestamp,Gyr.X,Gyr.Y,Gyr.Z,Axl.X,Axl.Y,Axl.Z,Mag.X,Mag.Y,Mag.Z,Temp,Hum
1740567281160,-4.375,-47.59125,3.0975,113.094,-922.198,297.314,65.18562,73.07804,-445.7761,-1.284088,-6.0
1740567281161,-4.08625,-45.57,3.43875,108.58,-922.564,298.412,58.46244,71.9088,-442.9991,-1.284088,-6.0
1740567281162,-4.26125,-43.42625,3.045,108.58,-922.808,300.242,59.924,66.64718,-440.5144,-1.284088,-6.0
1740567281164,-4.3225,-41.3,3.36,108.824,-923.052,304.512,55.53931,71.03186,-451.1838,-1.284088,-6.0
1740567281165,-4.375,-39.2,3.24625,104.188,-934.642,302.072,59.924,78.33966,-444.6068,-1.284088,-6.0
1740567281166,-4.22625,-36.9425,3.05375,100.772,-936.838,299.51,61.09325,68.69336,-443.5837,-1.284088,-6.0
1740567281167,-4.2875,-34.8425,3.05375,95.77,-943.914,301.096,62.84712,74.24729,-460.2455,-1.284088,-6.0
1740567281168,-4.1825,-32.8125,2.79125,90.524,-943.304,298.412,63.72405,74.24729,-450.7454,-1.284088,-6.0
1740567281170,-4.0425,-30.6075,2.98375,87.596,-948.916,292.678,59.33937,69.27798,-459.2224,-1.284088,-6.0
1740567281171,-4.01625,-28.18375,2.59875,88.938,-956.358,289.14,66.06255,73.07804,-453.9608,-1.284088,-6.0
1740567281172,-3.64,-25.655,2.6775,91.378,-955.87,284.504,61.09325,69.86261,-442.9991,-1.284088,-6.0
1740567281173,-3.22,-22.77625,2.205,97.234,-960.14,282.796,62.84712,68.69336,-448.4069,-1.284088,-6.0
1740567281175,-2.555,-19.6,2.1875,100.406,-964.532,276.818,63.43174,80.67816,-457.4686,-1.284088,-6.0
1740567281176,-1.8375,-16.45875,1.77625,104.31,-966.484,283.528,61.09325,81.5551,-444.3145,-1.284088,-6.0
1740567281177,-1.14625,-13.20375,1.68875,102.114,-963.19,295.728,59.04706,73.95498,-457.6147,-1.284088,-6.0
1740567281179,-0.6125,-10.12375,1.3125,99.918,-957.334,306.83,53.20082,73.37035,-435.9836,-1.284088,-6.0
1740567281180,0.13125,-7.28875,0.90125,98.576,-947.208,316.59,59.924,76.29348,-436.7144,-1.284088,-6.0
1740567281181,0.63,-4.76,0.77875,83.326,-937.57,327.326,60.50862,76.58579,-456.5916,-1.284088,-6.0
1740567281182,1.26875,-2.59,0.3675,78.812,-927.566,338.794,62.84712,71.9088,-440.9529,-1.284088,-6.0
1740567281184,1.49625,-0.58625,0.35875,59.17,-924.76,336.476,61.67787,74.5396,-456.2993,-1.284088,-6.0
1740567281185,2.1,1.28625,0.0,48.312,-919.88,346.602,59.33937,75.12423,-444.753,-1.284088,-6.0
1740567281186,2.07375,2.73,0.07875,32.94,-911.828,352.702,63.13943,70.73955,-453.8147,-1.284088,-6.0
1740567281187,2.26625,4.095,-0.21875,23.18,-916.708,347.822,57.87781,69.86261,-454.5454,-1.284088,-6.0
1740567281188,2.3975,5.355,-0.28,4.148,-922.32,347.944,61.38556,74.24729,-454.3993,-1.284088,-6.0
1740567281190,2.3975,6.36125,-0.70875,-7.198,-928.176,355.508,64.01637,68.10873,-434.8144,-1.284088,-6.0
1740567281191,2.54625,7.6125,-1.1025,-17.202,-933.544,357.338,60.21631,67.52411,-449.5761,-1.284088,-6.0
1740567281192,2.72125,8.58375,-1.51375,-21.716,-946.11,360.266,53.49313,73.95498,-438.0298,-1.284088,-6.0
1740567281193,2.7125,9.5375,-2.24,-34.77,-952.942,358.07,62.84712,70.73955,-449.1377,-1.284088,-6.0
1740567281195,2.86125,10.2025,-2.63375,-45.018,-965.874,358.68,57.00087,71.03186,-442.4145,-1.284088,-6.0
1740567281196,2.9575,10.7275,-3.3075,-50.996,-971.73,361.242,59.924,71.9088,-452.9377,-1.284088,-6.0
1740567281197,3.01875,11.2525,-3.5875,-54.412,-974.78,361.364,66.93949,69.86261,-449.8684,-1.284088,-6.0
1740567281199,2.8,11.64625,-3.99875,-55.998,-986.858,364.414,56.70856,67.2318,-455.7147,-1.284088,-6.0
1740567281200,2.7125,12.0925,-4.20875,-54.412,-991.372,361.852,62.26249,72.20111,-442.7068,-1.284088,-6.0
1740567281201,2.80875,12.34625,-4.40125,-49.776,-1001.01,365.146,57.87781,64.01637,-453.0839,-1.284088,-6.0
1740567281202,2.9925,12.60875,-4.5325,-50.386,-1011.014,364.536,64.01637,74.5396,-447.0915,-1.284088,-6.0
1740567281204,2.86125,12.7575,-4.375,-53.924,-1019.554,365.39,58.46244,76.87811,-443.5837,-1.284088,-6.0
1740567281205,3.10625,12.69625,-4.5675,-44.286,-1027.85,367.83,62.26249,75.70885,-453.23,-1.284088,-6.0
1740567281206,3.2725,12.97625,-4.445,-50.02,-1027.362,364.78,63.13943,75.41654,-451.0377,-1.284088,-6.0
1740567281208,3.12375,12.985,-4.6375,-42.456,-1032.974,371.368,69.27798,71.32417,-442.8529,-1.284088,-6.0
1740567281208,3.31625,13.0375,-4.40125,-44.408,-1037.122,371.49,64.60099,75.70885,-453.5223,-1.284088,-6.0
1740567281210,3.49125,13.09875,-4.375,-44.286,-1034.072,374.906,62.26249,72.49342,-439.4914,-1.284088,-6.0
1740567281211,3.395,13.23875,-4.305,-46.604,-1035.78,376.004,63.13943,74.5396,-450.4531,-1.284088,-6.0
1740567281212,3.57,13.02,-4.1825,-49.532,-1033.34,374.296,61.09325,67.81642,-447.0915,-1.284088,-6.0
1740567281213,3.47375,12.87125,-4.0775,-53.314,-1034.316,377.468,60.80093,71.9088,-443.5837,-1.284088,-6.0
1740567281215,3.7625,12.74,-4.06,-52.826,-1030.9,377.59,57.29319,73.07804,-452.7916,-1.284088,-6.0
1740567281216,3.815,12.46875,-3.96375,-59.292,-1028.338,379.786,57.87781,69.27798,-435.1067,-1.284088,-6.0
1740567281217,3.84125,12.03125,-3.85,-62.708,-1028.094,386.252,57.29319,69.5703,-452.6454,-1.284088,-6.0
1740567281219,3.85,11.5675,-3.85,-68.076,-1022.36,389.79,63.13943,73.66267,-453.23,-1.284088,-6.0
1740567281220,3.9375,10.92875,-3.5175,-77.836,-1013.332,389.424,58.17012,66.35487,-457.3224,-1.284088,-6.0
1740567281221,4.025,10.185,-3.3425,-80.52,-1015.284,397.232,59.63168,73.95498,-453.23,-1.284088,-6.0
1740567281222,3.77125,9.5375,-2.9575,-78.446,-1007.476,399.184,67.2318,70.15492,-459.807,-1.284088,-6.0
1740567281224,3.9725,8.77625,-2.8175,-90.036,-1008.818,397.354,66.06255,66.93949,-450.7454,-1.284088,-6.0
1740567281225,3.70125,7.88375,-2.52,-92.72,-1006.5,397.964,59.04706,70.15492,-453.8147,-1.284088,-6.0
1740567281226,3.7975,7.11375,-2.30125,-94.062,-994.544,401.136,59.63168,73.37035,-459.6609,-1.284088,-6.0
1740567281228,3.6225,6.44,-2.1525,-98.576,-991.006,396.744,61.09325,80.38585,-454.2531,-1.284088,-6.0
1740567281229,3.33375,5.62625,-1.84625,-98.698,-982.954,393.694,64.01637,71.32417,-456.7378,-1.284088,-6.0
1740567281230,3.49125,4.99625,-1.6625,-94.184,-984.906,393.816,62.55481,69.86261,-450.4531,-1.284088,-6.0
1740567281231,3.36,4.48,-1.6625,-92.842,-969.778,389.424,55.53931,74.24729,-446.7992,-1.284088,-6.0
1740567281232,3.14125,3.87625,-1.58375,-97.6,-970.632,383.202,62.55481,72.49342,-456.8839,-1.284088,-6.0
1740567281233,2.98375,3.2025,-1.4875,-102.358,-961.726,378.566,62.55481,68.40105,-442.4145,-1.284088,-6.0
1740567281235,2.89625,2.8,-1.505,-97.478,-955.138,373.686,62.55481,65.47793,-451.6223,-1.284088,-6.0
1740567281236,2.625,2.26625,-1.435,-97.722,-951.966,373.686,65.18562,72.49342,-456.1531,-1.284088,-6.0
1740567281237,2.68625,1.81125,-1.26875,-96.868,-948.794,371.612,63.43174,69.27798,-457.907,-1.284088,-6.0
1740567281239,2.3975,1.30375,-1.25125,-97.478,-944.524,366.366,59.33937,68.40105,-452.6454,-1.284088,-6.0
1740567281240,2.14375,0.7175,-1.1375,-96.746,-935.74,366.122,55.83163,71.9088,-445.6299,-1.284088,-6.0
1740567281241,2.05625,0.27125,-1.07625,-100.04,-927.444,363.56,59.63168,72.78573,-441.976,-1.284088,-6.0
1740567281242,1.88125,-0.2975,-0.8575,-99.674,-925.492,362.462,67.81642,73.37035,-454.6916,-1.284088,-6.0
1740567281244,1.645,-0.72625,-0.91875,-102.724,-918.416,358.924,61.97018,69.5703,-452.9377,-1.284088,-6.0
1740567281245,1.54875,-1.155,-0.74375,-99.918,-911.828,355.508,60.50862,71.9088,-446.9453,-1.284088,-6.0
1740567281246,1.11125,-1.5575,-0.735,-96.502,-908.29,353.922,63.72405,74.5396,-455.5685,-1.284088,-6.0
1740567281248,1.015,-1.89875,-0.595,-86.742,-907.192,355.02,64.01637,75.70885,-447.9684,-1.284088,-6.0
1740567281249,0.86625,-2.0825,-0.595,-84.302,-911.95,355.874,62.26249,73.95498,-453.9608,-1.284088,-6.0
1740567281250,0.77875,-2.45875,-0.42,-78.568,-910.852,356.728,59.04706,64.01637,-452.7916,-1.284088,-6.0
1740567281251,0.46375,-2.6425,-0.3675,-64.66,-908.534,364.902,64.01637,71.9088,-444.753,-1.284088,-6.0
1740567281252,0.455,-2.9225,-0.315,-59.658,-909.632,362.828,61.67787,72.49342,-449.43,-1.284088,-6.0
1740567281253,0.385,-3.10625,-0.14,-53.924,-903.898,371.49,59.924,77.75504,-443.876,-1.284088,-6.0
1740567281255,0.14,-3.2375,-0.02625,-47.214,-906.216,372.222,59.924,76.29348,-450.4531,-1.284088,-6.0
1740567281256,-0.07,-3.29875,0.06125,-40.626,-906.216,376.614,59.924,71.03186,-448.553,-1.284088,-6.0
1740567281257,-0.02625,-3.1675,0.0875,-34.282,-901.702,377.712,67.2318,74.5396,-455.7147,-1.284088,-6.0
1740567281259,-0.2625,-3.33375,0.1575,-30.378,-899.384,380.396,57.87781,73.07804,-446.9453,-1.284088,-6.0
1740567281260,-0.51625,-3.43875,0.07875,-31.476,-900.238,376.004,57.29319,71.32417,-458.4916,-1.284088,-6.0
1740567281261,-0.4025,-3.7275,0.0875,-23.302,-893.894,375.638,53.78544,70.73955,-454.8377,-1.284088,-6.0
1740567281262,-0.79625,-3.8325,0.02625,-26.962,-889.746,382.714,61.09325,66.93949,-461.5609,-1.284088,-6.0
1740567281264,-1.26875,-3.98125,0.13125,-20.984,-890.356,380.152,59.33937,70.44724,-458.9301,-1.284088,-6.0
1740567281265,-1.4525,-3.9725,0.21,-16.47,-897.676,372.466,59.04706,69.86261,-454.8377,-1.284088,-6.0
1740567281266,-1.54,-3.71,0.25375,-19.398,-898.896,373.808,58.17012,76.58579,-443.876,-1.284088,-6.0
1740567281268,-1.74125,-3.59625,0.39375,-20.496,-903.654,371.856,58.17012,73.95498,-458.4916,-1.284088,-6.0
1740567281269,-1.86375,-3.22,0.48125,-10.736,-911.828,367.342,58.75475,67.52411,-450.4531,-1.284088,-6.0
1740567281270,-1.8375,-2.93125,0.49,-10.98,-926.102,362.828,62.55481,69.5703,-455.5685,-1.284088,-6.0
1740567281271,-1.93375,-2.51125,0.7175,-15.982,-926.468,365.878,57.87781,73.07804,-447.9684,-1.284088,-6.0
1740567281272,-1.82875,-2.03875,0.62125,-11.712,-929.274,365.878,60.80093,62.84712,-445.3376,-1.284088,-6.0
1740567281273,-1.575,-1.4875,0.56,-14.762,-926.712,361.852,59.63168,71.9088,-442.4145,-1.284088,-6.0
1740567281275,-1.575,-1.05875,0.525,-15.006,-928.542,362.828,60.21631,75.12423,-456.007,-1.284088,-6.0
1740567281276,-1.44375,-0.735,0.63875,-20.74,-928.054,364.78,55.247,75.70885,-453.23,-1.284088,-6.0
1740567281277,-1.32125,-0.20125,0.525,-18.422,-929.396,354.776,65.18562,62.55481,-448.553,-1.284088,-6.0
1740567281279,-1.18125,-0.00875,0.35,-32.574,-922.32,354.532,65.47793,67.81642,-456.4455,-1.284088,-6.0
1740567281280,-1.23375,0.07875,0.13125,-32.574,-912.194,350.506,66.06255,62.26249,-453.23,-1.284088,-6.0
1740567281281,-1.35625,0.32375,0.18375,-35.746,-907.68,346.236,65.18562,60.50862,-443.7299,-1.284088,-6.0
1740567281282,-1.70625,0.49,-0.04375,-41.968,-912.194,345.504,61.09325,65.77024,-446.2145,-1.284088,-6.0
1740567281284,-1.77625,0.53375,-0.00875,-54.29,-914.146,343.918,61.09325,61.97018,-448.9915,-1.284088,-6.0
1740567281285,-1.74125,0.5775,-0.27125,-56.364,-916.586,340.014,59.924,71.9088,-444.3145,-1.284088,-6.0
1740567281286,-1.995,0.63,-0.35875,-62.952,-920.246,340.014,61.97018,71.9088,-452.4992,-1.284088,-6.0
1740567281287,-2.16125,0.525,-0.35,-66.856,-920.246,336.842,68.10873,67.2318,-460.3917,-1.284088,-6.0
1740567281289,-2.37125,0.48125,-0.23625,-75.762,-919.758,339.282,66.06255,70.15492,-451.9146,-1.284088,-6.0
1740567281290,-2.5725,0.1925,-0.3325,-84.79,-925.614,336.72,64.30868,70.73955,-453.3762,24.83652,21.19573
1740567281291,-2.8175,-0.1575,-0.14875,-92.354,-925.492,334.768,63.72405,72.49342,-458.1993,24.83652,21.19573
1740567281292,-3.12375,-0.58625,-0.5075,-101.87,-922.076,331.718,64.30868,73.37035,-456.1531,24.83652,21.19573
1740567281293,-3.3775,-1.09375,-0.5425,-103.09,-928.786,329.766,65.18562,71.03186,-461.8532,24.83652,21.19573
1740567281295,-3.77125,-1.63625,-0.5425,-108.58,-928.908,335.012,59.924,67.2318,-456.2993,24.83652,21.19573
1740567281296,-3.955,-2.24875,-0.7525,-112.24,-937.936,330.01,60.80093,70.15492,-452.4992,24.83652,21.19573
1740567281297,-4.2875,-2.6425,-0.7875,-116.51,-938.912,333.06,61.97018,72.20111,-452.7916,24.83652,21.19573
1740567281299,-4.3925,-3.15875,-0.95375,-117.852,-943.548,332.45,60.21631,68.69336,-442.4145,24.83652,21.19573
1740567281300,-4.4975,-3.71,-1.00625,-114.436,-942.938,330.498,68.40105,69.5703,-453.3762,24.83652,21.19573
1740567281301,-4.73375,-4.22625,-1.05,-115.046,-950.014,330.864,64.30868,72.49342,-456.5916,24.83652,21.19573
1740567281302,-4.76875,-4.71625,-1.015,-116.998,-953.796,329.644,57.00087,68.98567,-452.2069,24.83652,21.19573
1740567281304,-4.865,-5.3375,-1.015,-118.34,-955.138,334.036,56.41625,67.81642,-459.2224,24.83652,21.19573
1740567281305,-4.7775,-5.8625,-1.015,-117.364,-959.042,335.256,68.69336,63.43174,-448.1146,24.83652,21.19573
1740567281306,-4.97875,-6.685,-1.015,-118.95,-959.408,333.06,64.60099,65.47793,-460.9763,24.83652,21.19573
1740567281307,-5.0575,-7.4025,-0.83125,-117.974,-956.968,335.988,65.47793,68.98567,-441.976,24.83652,21.19573
1740567281309,-5.215,-8.05875,-0.5775,-125.172,-960.018,333.67,57.29319,64.60099,-449.5761,24.83652,21.19573
1740567281310,-5.17125,-8.855,-0.4375,-129.93,-959.53,336.842,62.55481,66.64718,-446.7992,24.83652,21.19573
1740567281311,-5.0925,-9.45,-0.2625,-130.662,-961.848,336.598,64.01637,67.52411,-454.2531,24.83652,21.19573
1740567281312,-5.39,-10.03625,-0.11375,-122.732,-961.238,342.82,72.78573,64.01637,-452.0608,24.83652,21.19573
1740567281313,-5.4425,-10.71,-0.245,-124.196,-963.312,348.31,70.73955,61.09325,-451.6223,24.83652,21.19573
1740567281315,-5.565,-11.38375,-0.3325,-126.392,-964.166,348.188,69.27798,64.60099,-462.4379,24.83652,21.19573
1740567281316,-5.69625,-12.06625,-0.23625,-125.904,-966.484,351.482,54.07775,70.73955,-454.107,24.83652,21.19573
1740567281317,-5.74875,-12.7575,-0.315,-121.878,-969.168,352.092,62.55481,68.40105,-457.7609,24.83652,21.19573
1740567281319,-5.60875,-13.39625,-0.385,-118.95,-962.214,352.214,61.67787,66.06255,-450.3069,24.83652,21.19573
1740567281320,-5.5825,-14.00875,-0.20125,-121.268,-965.752,355.508,58.17012,73.66267,-442.9991,24.83652,21.19573
1740567281321,-5.5125,-14.51625,0.0175,-120.658,-970.266,357.216,60.80093,64.01637,-447.0915,24.83652,21.19573
1740567281322,-5.285,-15.12875,0.245,-135.42,-968.802,362.95,61.38556,71.61649,-442.2683,24.83652,21.19573
1740567281324,-4.8475,-15.715,1.30375,-147.498,-959.164,358.802,63.72405,65.47793,-448.2607,24.83652,21.19573
1740567281325,-5.17125,-16.1,1.6975,-129.564,-979.66,360.022,60.21631,72.78573,-439.9298,24.83652,21.19573
1740567281326,-5.67,-16.80875,1.00625,-111.142,-977.952,361.486,61.97018,72.49342,-442.4145,24.83652,21.19573
1740567281327,-5.57375,-17.24625,0.39375,-99.674,-983.076,361.12,59.33937,66.64718,-448.9915,24.83652,21.19573
1740567281329,-5.53,-17.5525,-0.44625,-95.038,-977.098,361.608,58.17012,72.49342,-447.0915,24.83652,21.19573
1740567281330,-5.53875,-17.94625,-0.98875,-88.694,-970.266,366.0,57.00087,68.69336,-457.0301,24.83652,21.19573
1740567281331,-5.15375,-18.27,-1.04125,-90.89,-968.68,362.584,59.924,64.8933,-446.7992,24.83652,21.19573
1740567281333,-5.03125,-18.41,-1.12,-90.158,-967.704,367.22,55.53931,76.87811,-437.7375,24.83652,21.19573
1740567281333,-4.935,-18.725,-1.05,-93.086,-972.34,366.732,61.97018,65.18562,-444.1683,24.83652,21.19573
1740567281335,-4.76,-19.03125,-1.07625,-84.668,-970.754,367.22,64.30868,75.41654,-450.7454,24.83652,21.19573
1740567281336,-4.75125,-19.43375,-1.19875,-93.086,-968.07,364.78,60.21631,70.73955,-457.4686,24.83652,21.19573
1740567281337,-4.55875,-19.845,-1.26,-84.912,-966.118,366.732,56.12394,73.66267,-446.7992,24.83652,21.19573
1740567281338,-4.36625,-20.2825,-1.54875,-78.202,-972.95,366.488,50.57001,62.84712,-443.876,24.83652,21.19573
1740567281340,-4.24375,-20.50125,-1.58375,-78.934,-965.874,365.268,54.37006,64.30868,-443.5837,24.83652,21.19573
1740567281341,-4.2875,-20.6325,-1.645,-69.54,-963.556,368.318,63.43174,67.81642,-452.6454,24.83652,21.19573
1740567281342,-4.2875,-20.71125,-1.63625,-72.956,-966.972,370.758,60.21631,69.5703,-456.2993,24.83652,21.19573
1740567281344,-4.3575,-20.8775,-1.8025,-67.588,-967.46,366.0,59.33937,65.18562,-457.3224,24.83652,21.19573
1740567281345,-4.33125,-20.88625,-1.995,-63.196,-962.214,364.292,58.75475,65.77024,-456.5916,24.83652,21.19573
1740567281346,-4.2,-21.02625,-2.17,-64.172,-955.87,359.168,65.18562,63.13943,-449.5761,24.83652,21.19573
1740567281347,-4.10375,-20.9825,-2.24875,-60.146,-959.164,361.974,57.5855,68.69336,-453.8147,24.83652,21.19573
1740567281349,-4.3225,-20.8425,-2.49375,-49.288,-957.456,363.438,54.95469,71.32417,-452.0608,24.83652,21.19573
1740567281350,-4.0775,-20.5275,-2.24,-52.826,-960.994,363.56,53.49313,64.8933,-448.553,24.83652,21.19573
1740567281351,-3.9025,-20.475,-2.28375,-51.85,-954.284,357.704,55.247,74.5396,-457.4686,24.83652,21.19573
1740567281353,-3.85875,-20.20375,-2.2225,-41.846,-950.99,364.048,57.87781,77.46272,-448.2607,24.83652,21.19573
1740567281354,-3.78875,-19.9325,-2.1875,-35.99,-948.916,362.828,65.47793,70.44724,-442.5606,24.83652,21.19573
1740567281355,-3.85875,-19.6,-2.0475,-36.722,-940.376,361.974,57.00087,74.5396,-436.8605,24.83652,21.19573
1740567281356,-3.9375,-19.46875,-1.925,-28.182,-937.814,359.168,63.43174,67.52411,-451.7685,24.83652,21.19573
1740567281357,-3.9025,-19.06625,-1.8725,-29.646,-942.572,356.118,59.924,70.44724,-461.8532,24.83652,21.19573
1740567281358,-3.7625,-18.61125,-1.8725,-16.592,-936.594,358.192,59.33937,73.37035,-446.9453,24.83652,21.19573
1740567281360,-4.2875,-18.2,-1.8725,-15.128,-939.766,355.142,64.01637,64.8933,-433.499,24.83652,21.19573
1740567281361,-4.3925,-17.47375,-1.77625,-9.516,-945.256,345.992,61.67787,72.49342,-452.0608,24.83652,21.19573
1740567281362,-4.48,-16.94875,-1.67125,-8.052,-944.768,348.92,53.49313,72.78573,-440.5144,24.83652,21.19573
1740567281364,-4.585,-16.415,-1.6625,-16.226,-940.498,341.722,53.20082,74.24729,-444.3145,24.83652,21.19573
1740567281365,-4.59375,-15.8025,-1.86375,-10.004,-944.402,339.77,61.38556,75.12423,-450.5992,24.83652,21.19573
1740567281366,-4.795,-15.19,-1.8025,-13.298,-949.892,339.404,59.924,74.24729,-445.3376,24.83652,21.19573
1740567281367,-4.83,-14.735,-1.9075,-10.736,-950.868,340.746,52.61619,70.73955,-450.8915,24.83652,21.19573
1740567281369,-5.03125,-14.04375,-1.86375,-10.248,-948.55,336.72,61.09325,78.33966,-448.8453,24.83652,21.19573
1740567281370,-5.10125,-13.335,-1.9075,-8.296,-954.162,332.45,54.95469,69.27798,-437.299,24.83652,21.19573
1740567281371,-5.31125,-12.6,-1.96875,-1.952,-948.55,329.766,54.07775,70.44724,-447.9684,24.83652,21.19573
1740567281373,-5.46875,-11.9525,-1.67125,1.952,-952.454,329.888,61.38556,70.73955,-452.2069,24.83652,21.19573
1740567281374,-5.50375,-11.20875,-1.4875,5.368,-953.43,329.034,56.12394,71.61649,-449.5761,24.83652,21.19573
1740567281375,-5.52125,-10.43,-1.365,11.712,-948.916,327.326,55.83163,66.06255,-452.4992,24.83652,21.19573
1740567281376,-5.5125,-9.80875,-1.2075,9.028,-950.502,323.788,52.61619,73.37035,-437.8836,24.83652,21.19573
1740567281377,-5.6525,-9.0475,-1.1725,14.03,-945.988,325.374,56.70856,71.9088,-446.9453,24.83652,21.19573
1740567281378,-5.705,-8.25125,-0.9275,11.834,-946.964,324.764,53.49313,66.06255,-454.3993,24.83652,21.19573
1740567281380,-5.775,-7.44625,-0.70875,4.148,-944.402,324.154,59.33937,69.5703,-455.4224,24.83652,21.19573
1740567281381,-5.78375,-6.81625,-0.4725,6.222,-947.574,325.618,47.06226,74.24729,-457.1762,24.83652,21.19573
1740567281382,-5.99375,-6.20375,-0.4025,5.612,-945.866,327.57,54.95469,64.01637,-445.4838,24.83652,21.19573
1740567281384,-6.23,-5.5125,-0.14875,2.562,-948.184,322.568,52.9085,73.07804,-444.1683,24.83652,21.19573
1740567281385,-6.39625,-4.85625,-0.32375,1.83,-943.06,327.448,55.247,74.5396,-448.1146,24.83652,21.19573
1740567281386,-6.51875,-4.34875,-0.04375,1.708,-949.282,325.252,52.9085,72.49342,-454.5454,24.83652,21.19573
1740567281387,-6.60625,-3.84125,0.00875,-1.83,-948.428,328.546,57.29319,72.20111,-454.2531,24.83652,21.19573
1740567281389,-6.62375,-3.43875,0.11375,4.148,-950.746,324.764,54.95469,72.78573,-455.1301,24.83652,21.19573
1740567281390,-6.79875,-3.14125,0.20125,3.172,-952.088,323.666,48.81613,69.86261,-442.1222,24.83652,21.19573
1740567281391,-6.83375,-2.63375,0.2975,4.514,-947.818,323.544,54.07775,71.61649,-447.8223,24.83652,21.19573
