mean_accel_X,sd_accel_X,mad_accel_X,max_accel_X,min_accel_X,energy_accel_X,entropy_accel_X,iqr_accel_X,kurtosis_accel_X,skewness_accel_X,mean_accel_Y,sd_accel_Y,mad_accel_Y,max_accel_Y,min_accel_Y,energy_accel_Y,entropy_accel_Y,iqr_accel_Y,kurtosis_accel_Y,skewness_accel_Y,mean_accel_Z,sd_accel_Z,mad_accel_Z,max_accel_Z,min_accel_Z,energy_accel_Z,entropy_accel_Z,iqr_accel_Z,kurtosis_accel_Z,skewness_accel_Z,psd_mean_accel_X,psd_max_accel_X,psd_min_accel_X,psd_max(Hz)__accel_X,psd_mean_accel_Y,psd_max_accel_Y,psd_min_accel_Y,psd_max(Hz)__accel_Y,psd_mean_accel_Z,psd_max_accel_Z,psd_min_accel_Z,psd_max(Hz)__accel_Z,mean_gyro_X,sd_gyro_X,mad_gyro_X,max_gyro_X,min_gyro_X,energy_gyro_X,entropy_gyro_X,iqr_gyro_X,kurtosis_gyro_X,skewness_gyro_X,mean_gyro_Y,sd_gyro_Y,mad_gyro_Y,max_gyro_Y,min_gyro_Y,energy_gyro_Y,entropy_gyro_Y,iqr_gyro_Y,kurtosis_gyro_Y,skewness_gyro_Y,mean_gyro_Z,sd_gyro_Z,mad_gyro_Z,max_gyro_Z,min_gyro_Z,energy_gyro_Z,entropy_gyro_Z,iqr_gyro_Z,kurtosis_gyro_Z,skewness_gyro_Z,psd_mean_gyro_X,psd_max_gyro_X,psd_min_gyro_X,psd_max(Hz)__gyro_X,psd_mean_gyro_Y,psd_max_gyro_Y,psd_min_gyro_Y,psd_max(Hz)__gyro_Y,psd_mean_gyro_Z,psd_max_gyro_Z,psd_min_gyro_Z,psd_max(Hz)__gyro_Z,mean_mag_X,sd_mag_X,mad_mag_X,max_mag_X,min_mag_X,energy_mag_X,entropy_mag_X,iqr_mag_X,kurtosis_mag_X,skewness_mag_X,mean_mag_Y,sd_mag_Y,mad_mag_Y,max_mag_Y,min_mag_Y,energy_mag_Y,entropy_mag_Y,iqr_mag_Y,kurtosis_mag_Y,skewness_mag_Y,mean_mag_Z,sd_mag_Z,mad_mag_Z,max_mag_Z,min_mag_Z,energy_mag_Z,entropy_mag_Z,iqr_mag_Z,kurtosis_mag_Z,skewness_mag_Z,psd_mean_mag_X,psd_max_mag_X,psd_min_mag_X,psd_max(Hz)__mag_X,psd_mean_mag_Y,psd_max_mag_Y,psd_min_mag_Y,psd_max(Hz)__mag_Y,psd_mean_mag_Z,psd_max_mag_Z,psd_min_mag_Z,psd_max(Hz)__mag_Z,mean_temp,sd_temp,mad_temp,max_temp,min_temp,energy_temp,entropy_temp,iqr_temp,kurtosis_temp,skewness_temp,psd_mean_temp,psd_max_temp,psd_min_temp,psd_max(Hz)__temp
31.173394250500003,319.3850790489099,77.0536872,638.914,-1044.808,823726866.9966851,7.867306458641968,119.7125,2.8688387510490285,-1.3928378906072498,811.1790674998749,144.6474578053369,34.63798380000008,969.9,-37.942,5431454009.909059,7.276122497976294,68.22850000000005,14.801801169110096,-3.6604092082645066,364.0796132500001,215.3973162185318,66.20105519999997,807.64,-418.216,1431553352.943492,7.815472481419058,144.4785,3.3229635830739106,-1.7149939032940504,1.02689832918847,94.69382209626322,0.08029658747529403,0.78125,0.6727904523516184,50.721298581219806,0.060837195676859745,0.78125,0.8846274279868857,86.73433673956796,0.04783045017655892,0.78125,-3.61771703125,15.814054897405208,6.5901570000000005,33.03125,-78.5225,2105127.5861984375,7.943306738990569,9.1284375,5.289699581936903,-1.8260138759205755,-4.822160068750001,44.431649741260344,16.90349325,177.0475,-167.1425,15977423.640170768,8.359405593972992,25.814687499999998,3.5718053393223306,0.16333843925466252,9.68433046875,22.332827284188113,6.2528655,88.34875,-21.51625,4739832.693892187,7.912564759563338,12.368125000000001,3.1064038326484997,1.9192742574210322,0.0790321452410204,8.272129099159326,0.001929751353508092,0.78125,0.2298340499667092,24.257612293421545,0.0022057619795734424,0.78125,0.0703799995503149,8.854477716191406,0.0018783819232480777,0.78125,-126.75861662147501,173.78310157443994,64.35720488400001,284.7121,-480.2689,370116305.6785846,6.844453968915591,136.290595,0.5500004001754353,0.05443031882459842,-579.1805022712501,90.2555120258259,43.77168935999998,-96.17071,-652.1484,2748760747.24032,6.061931879695768,65.18560000000002,11.293587366210573,3.2332482837166934,-348.29697374461256,102.94163227491752,57.63978149999999,23.82344,-511.9848,1055251495.6209816,7.077136407729023,57.87779999999998,3.8413030353732394,1.8901010271702217,0.32411641168565586,42.71743511648871,0.09728913410523027,0.78125,0.276713768187302,30.388708651926237,0.1035436911387077,0.78125,0.41997496441951343,35.850041699202535,0.13576056503238307,0.78125,23.794443750000006,0.004969272848877242,0.0,23.8,23.79,4529404.6245,0.6869460707516442,0.010000000000001563,-1.94987335443946,0.22388980673526704,4.736540867523386e-05,0.0020096389953493713,3.232361665068499e-06,2.34375
434.9252725,314.967733291162,317.25860880000005,849.852,-20.374,2306818120.71716,7.873274222713281,657.6105,-1.8092701123280854,-0.1604060122314593,715.1633595000001,130.34751750865775,186.48439320000006,997.35,425.78,4227575858.260648,7.659398605530433,238.90649999999994,-1.3283954671669267,-0.24551281103688277,352.36232149999995,138.47408042698245,183.68079659999998,676.246,-13.42,1146655037.432792,7.906380775697023,237.19849999999997,-1.0789554549950104,-0.09621201973243154,0.5869634151542125,42.03028687944059,0.06614074346921407,0.78125,0.4720100522567967,26.1101663100949,0.05741001675649622,0.78125,0.6636646365405798,43.46452549778227,0.05821109696610159,0.78125,-1.4219439812499994,19.523458996139592,5.3188275,37.555,-115.395,3065117.8414268824,7.785276677183648,7.7612499999999995,12.208615442152974,-3.0874392484167084,-8.138971281249999,32.1672831491774,9.89820825,51.8875,-174.4487,8806780.935625717,8.124822719669211,13.216875,7.753718005305666,-2.6337763904153015,1.2603937499999998,7.15306494907933,4.806403875,22.26,-26.69625,421988.278228125,7.613007527153489,6.553750000000001,2.6713039122162696,-0.6822068853525501,0.0841109031605386,11.948799407056631,0.0026049570055936486,0.78125,0.12879245470361794,15.562939073225207,0.0016196593258301028,0.78125,0.04135954426291994,3.783765314764744,0.0021379769365157245,0.78125,-334.6398168525,205.28569266726183,85.59294428999992,-61.67787,-558.3163,1232966038.880004,6.252004307488137,429.77196749999996,-1.8469334632003713,0.24387336839207774,-537.0549941875001,87.02343083883038,71.07465791999995,-420.0526,-672.0257,2368001581.296056,5.755346185333973,172.17190000000005,-1.8847371945723321,-0.10392944507006467,-346.0259827625,44.90415625942128,34.67052686999996,-232.8266,-413.4756,974000895.5857464,6.6835098187200614,49.98540000000003,-0.26667560963359227,0.9688113795582489,0.2624851872293927,26.22965031474427,0.09793213491877244,0.78125,0.2320457825753398,14.914492606229697,0.10202304223355765,0.78125,0.33715174953944455,12.567468299931138,0.1527760392378792,0.78125,23.802843750000005,0.004511444345079716,0.0,23.81,23.8,4532603.1275,0.5970380148345402,0.00999999999999801,-1.0861365708564366,0.9559620437766917,3.730063150509716e-05,0.0021357148027677645,1.8520511437120518e-06,0.78125
442.64614925,153.4311824119539,141.44597040000008,812.154,87.108,1755790388.329732,8.052341254428203,203.70949999999993,-0.3581004914023471,-0.2354926929345405,796.3506537500001,79.64682537854362,59.327721600000025,1040.904,538.874,5124137500.550668,7.478705572358252,82.47199999999998,1.455301679278194,-0.7759516832916736,279.162931499875,151.25753383683468,125.16702239999998,862.906,-100.528,806463392.0864983,7.969354699206841,169.36650000000003,1.2494157531444356,0.5785327843892359,0.8710072844696214,58.826429875361605,0.0660035799024145,0.78125,0.5507298679417892,24.73559220771128,0.049154142198455354,0.78125,0.9312750781608258,81.76142902841137,0.053297995991820175,0.78125,2.70647125,15.687175796422277,14.172729374999998,58.35375,-39.59375,2027053.681275,8.232161618779228,19.4425,0.7217572106233128,0.23390662737707693,4.1878100625,42.325081554508664,30.706499249999997,124.0837,-145.6613,14469810.84119449,8.571986808598478,43.841875,0.9213002820806442,-0.5808192249353671,-1.02826828125,10.61565373365603,8.490664874999998,40.38125,-49.4025,909882.8267046876,7.890626785638897,11.436250000000001,3.674609216317471,-0.8213747075932671,0.07584926448233913,7.65237283766328,0.0025309509456961834,0.78125,0.18474180186073721,27.86072722209838,0.0017681327189561756,0.78125,0.06198909970564404,5.864608000745791,0.0019132708881912873,0.78125,-351.5384207375,101.30626085845996,139.33230171000005,-175.9719,-517.3926,1070727494.9914142,6.82758846669297,185.69127500000002,-1.153528396423038,0.14743637112450333,-595.148055425,60.50555468270598,77.14205015999987,-452.7916,-700.3799,2862893379.266819,6.417580815455846,104.06309999999996,-1.1522475460169372,0.0648490670510763,-336.7616189,55.42025170498543,46.58862935999995,-196.5799,-493.2768,931835266.7012432,7.097713224141524,62.5548,0.5767819546247881,-0.33218559015585625,0.3206801833305617,36.752998864863734,0.10715441233577723,0.78125,0.21152971905767784,10.992840835436468,0.10350253461105763,0.78125,0.3835804823489715,22.92414656024477,0.16074774905066758,0.78125,23.81604375,0.005283377252942132,0.0,23.83,23.81,4537631.7425,0.7659905353145775,0.010000000000001563,-1.1366435594363353,-0.01653645003271629,3.931744277162261e-05,0.0017947510630958675,2.0377780665621707e-06,1.5625
-415.72312825000006,401.1282236336182,380.2038744,594.384,-1711.416,2669675665.407628,8.448082884723835,511.851,0.24907103627425542,0.6940705598361607,81.01869025037503,618.3070925831131,876.6213498,1042.49,-1154.486,3110559207.607011,8.43037873847101,1211.277,-1.2348283393911976,-0.37912723454503566,526.4772750000001,155.2306972778469,142.9834266,1148.874,30.378,2410175027.18096,8.061486290178388,208.62,0.5366968921858826,0.2465200183880522,2.0773061801616097,154.78428315033196,0.0656743554896862,0.78125,1.2399652009633872,139.4226036752315,0.06351731490412901,0.78125,1.2051842988283115,63.65656595996207,0.058133792091244,0.78125,-4.132807725,30.224258233285664,14.004083624999998,54.0575,-166.005,7443773.577767495,8.278706638923092,19.276249999999997,9.216725488071615,-2.476910056336692,4.631218631249999,42.637996405991885,20.334785625,229.5213,-178.5087,14713757.389484992,8.49985634423465,27.6565625,7.490050539347733,0.9634145619442019,-0.9432850499999995,56.18311752947909,26.360628000000002,109.7425,-286.685,25256303.31343918,8.385431666130222,37.835,11.914668267834529,-2.8879057867418445,0.13378338012208602,17.431729335986706,0.00249774988175364,0.78125,0.3383860759274358,25.315271140350504,0.0018448940885108381,0.78125,0.19564370853062962,34.36805083931283,0.0019878934410884467,0.78125,-18.534054305800005,169.86875596972266,199.789126992,237.0652,-418.0064,233562387.99543753,7.2193491129847,268.92719999999997,-0.5402124513980633,-0.5517388366460481,-197.8493010815,291.5267144775833,383.54313437999997,282.3736,-635.779,992972381.7150054,7.469272922231832,602.820775,-1.317207334231396,0.26868033444713646,-371.759863825,70.6188134232585,77.46703608,-241.7422,-573.078,1145534318.267123,7.352730560476011,105.26894999999996,-0.6007610579903235,-0.40661592851646483,0.4257863835212784,57.937409662018624,0.0779545824324712,0.78125,0.4507131961626538,68.38313232189938,0.099788445574006,0.78125,0.41479626073984815,30.914033081820854,0.16053525508431288,0.78125,23.829887499999995,0.005476412387373508,0.0,23.84,23.82,4542908.546,0.8185974692565705,0.0,0.333050717729487,-0.006868208079337597,4.6515547189385156e-05,0.002035558224425268,2.730388685184563e-06,1.5625
-628.7115974999999,206.57747187743368,288.49913399999997,-186.416,-1113.25,3503577523.494304,8.108007918767646,364.53599999999994,-1.336270287442006,-0.09638746417336377,455.98921300012495,306.3073076817014,344.5710659999999,843.386,-89.304,2413908808.7267475,8.013676360732525,631.6244999999999,-1.3220428206922723,-0.5007982918656395,458.961011,201.0754930794042,76.87280999999999,1047.736,236.192,2008572076.928224,7.705040449697215,102.23599999999999,0.9847624585830319,1.4948669724204773,0.9220026486716051,61.55757602492405,0.07494172747262695,0.78125,0.6012695725440838,62.82863706874176,0.06012889059308781,0.78125,0.6048657124332285,43.70433368610609,0.04904074027830459,0.78125,-2.5195143749999995,13.308815765501203,7.206362625,23.98375,-53.22625,1467603.11355,7.91044306816354,10.3009375,3.655162944618204,-1.7594547227770088,-2.5649662500000003,19.023935941195592,14.847312375000001,47.38125,-83.51875,2947551.614328125,8.286594517404803,19.950000000000003,0.9736273878005441,-0.40964918786648313,-0.5997184375000006,24.362110476528212,11.29926525,61.36375,-70.83125,4750383.200171875,8.20167795960258,15.211875000000001,1.0692807789225194,-0.2647927074476401,0.061113915703387575,7.217452148023108,0.003073471640028781,0.78125,0.1401450345664067,9.301437438369158,0.002151179823645647,0.78125,0.07520165107697847,12.801441731313162,0.00190493377332257,0.78125,135.25426755722498,105.77528064643981,94.91071464000001,274.1888,-143.233,235845826.69620025,6.6599781420574065,124.52500999999998,0.4130342266950442,-0.9724818900313551,-361.94557293749995,126.55392365125016,168.58555644,-146.7407,-548.3776,1176147930.989061,6.695671375622916,253.72690000000003,-1.4702947637901054,-0.01583378993416946,-325.56493057185,188.0123028726848,45.93850925999998,23.82344,-804.4431,1130693851.7719178,7.366466059011929,71.178,1.3217686287318298,-1.1471261819123046,0.2857432945431913,28.8298475685293,0.09649019611568418,0.78125,0.2776352595036752,26.783303513613994,0.10245297528437769,0.78125,0.46061065008703245,49.83059459054697,0.17515370589788176,0.78125,23.84564375,0.004958695344538489,0.0,23.85,23.84,4548918.003500001,0.6848358475806082,0.010000000000001563,-1.9325760933982314,-0.25966113802755275,4.3839885773619496e-05,0.0020854053728367235,2.205235561708491e-06,0.78125
-197.607685250125,115.82625527452178,92.247372,291.336,-682.224,419702733.7252383,7.859882851391484,130.17399999999998,1.2744681065833747,-0.3902417467646542,2.8734355001249994,62.757056784214406,41.9635104,721.996,-342.942,31569700.0141477,7.236980403441598,56.608,12.904742503074832,1.0427112350162688,972.50254975,60.19113650631225,43.953159599999935,1349.442,724.802,7595069834.500468,7.284441806583405,59.41399999999999,4.246818288348826,-0.010015126849217685,1.5263207820446583,35.22303502207224,0.07249590162629752,7.8125,0.9251766046416366,32.768715939924974,0.0459479566806751,3.125,1.0163980667077193,19.371775377560574,0.05809979650813949,5.46875,0.17587062500000006,5.747263598538852,4.2810075,43.5225,-24.4475,264462.72374375,7.527260181013623,5.8625,4.604155251267626,0.18038162526708543,-0.33659609374999994,19.05917130877151,15.50243625,61.10125,-66.01875,2906559.2112484374,8.342043272959588,20.881875,0.9361055280326487,-0.19198956619834454,-0.4609281250000001,6.546345507598129,4.03452525,30.0475,-28.175,344493.899290625,7.5335521421991425,5.4359375000000005,3.5667643289321633,-0.20270523050883837,0.07177862220382186,2.882427472063688,0.002443930670713033,2.34375,0.2125426746142141,6.950956952458942,0.001736830852464673,1.5625,0.07482681879840077,4.04191453564393,0.0022411888070352445,1.5625,-87.39048827,19.152692201475357,15.168376818,-19.00029,-138.2637,64031017.643449135,5.493355183574041,20.75416,1.244063663984388,0.6104084456616691,-522.304999075,91.1621726851804,33.80372477999999,-225.0804,-627.0096,2248896119.7576184,6.329662979818756,96.53607500000004,1.9732306263695412,1.629101029531091,-340.8582296625,115.44393374520936,68.90776389000001,-173.6334,-799.0353,1036079749.2359365,7.351709512649408,97.66882499999997,5.654612966041029,-2.217015514511712,0.24608578580214635,9.929058785545811,0.057458419752761475,0.78125,0.30566974285203397,28.713285172029288,0.09040901787127324,0.78125,0.5186106365252037,47.590810117612094,0.1461081245541658,0.78125,23.856087500000005,0.005356858290204591,0.0,23.87,23.85,4552903.516,0.7801389730649121,0.00999999999999801,-1.038038781539492,0.035249834664355495,3.498703218505012e-05,0.0017779921899671045,2.851677713800414e-06,0.78125
-234.80963325000002,90.72696593729738,63.21658139999999,116.51,-652.456,506927338.339148,7.561792405836456,91.65249999999997,2.672372912365608,-0.07751726699062178,22.909236251375003,33.33930052740692,28.7594748,160.674,-129.32,13089625.0132649,6.8213259321809465,39.894000000000005,1.7971165241326315,-0.48311976171646587,965.302308,40.06799970252017,19.7156148,1351.882,684.908,7467310317.997704,6.7688463122574705,28.42599999999993,5.920434351734766,0.08092251864856334,1.2930245923379478,32.716299610334985,0.07744946553499987,7.03125,0.54234440101817,12.352411495689386,0.06928793584623008,3.90625,0.8067378390332495,12.469396761892224,0.059833178128734815,5.46875,0.39119609375000003,3.541959044557188,2.42590425,13.90375,-17.10625,101575.5205828125,7.119448692320244,3.29,2.381120247304482,-0.1553047066892912,-0.014795156249999877,15.166858158352913,8.562015,69.51,-77.4725,1840040.4087515625,8.05731334664671,11.5609375,4.65855828346324,-0.39586489559596766,0.10421250000000003,3.9282847443717066,2.289690375,16.70375,-22.26875,123522.818803125,7.101280011457552,3.08875,4.628773663340648,-0.44489744356799826,0.046079579411799375,1.42594626194302,0.002679567381166018,3.125,0.17609352521585556,6.92526879995807,0.002035763952971159,1.5625,0.052043148701224624,1.8023566574823353,0.0017926050897676205,1.5625,-102.60540996875,27.92373935768913,17.76866448000001,-26.89272,-181.5259,90460063.26135163,5.738167899768342,23.384990000000002,0.40908460044758144,-0.4915197223295873,-575.5139954875,34.6025489379523,42.47144916000005,-507.1616,-635.1943,2659308365.8235235,5.870226727693036,63.72410000000002,-1.3179407972593207,0.2589196802067898,-385.5453430625,111.87729567285878,151.68361991999996,-163.4025,-541.5083,1289281410.2247376,7.337566981029322,213.8263,-1.4881979315133886,0.23914598868086914,0.24559787016576207,10.34435176286776,0.10535245603203591,0.78125,0.23609577318014907,9.569061580595074,0.08516642283643096,0.78125,0.38379771152107617,17.204198631555524,0.15986176739356206,0.78125,23.87124375,0.006549499822962598,0.0,23.88,23.86,4558690.5685,0.9773231621145528,0.00999999999999801,-0.7004533181710202,-0.13380289123060932,5.254018048752852e-05,0.002515433839948328,2.7695222793617148e-06,1.5625
-264.05658650000004,12.582530646920866,11.847456600000061,-220.576,-318.542,559073449.292024,5.99743101528302,15.981999999999971,0.4105693849601062,0.07208382864037606,49.4711525,5.29484876853711,5.0645616000000055,73.2,26.718,19803414.789855998,5.1606854312547235,6.832000000000001,0.5316956392053109,0.1774996183079552,957.54397725,3.61300117965286,3.255789600000039,980.026,932.934,7335228164.108404,4.7404765251745316,4.2700000000000955,3.3054967479676094,-0.1290182625139745,0.2573265918992651,5.175195553012483,0.07371908585498332,7.8125,0.16602127766089358,1.6090039608223057,0.05134910899305955,10.15625,0.14148484562044739,0.6000260988933958,0.05226153789633992,0.78125,0.26882624999999993,0.805893721624326,0.66161025,3.43875,-3.54375,5773.20848125,5.847057061996734,0.8837499999999999,1.8008617141208259,-0.035866050780188286,0.23003203125000002,1.8067958711806866,1.5048389999999998,10.24625,-6.37,26536.1439328125,6.588336676538034,2.03875,1.8370931544106854,0.07741138544353551,-0.1288765625,0.5947182847201322,0.415128,1.6275,-3.07125,2962.0383625,5.439345702965257,0.56875,3.0869484576450015,-1.2183744407562789,0.012056176071830954,0.3732821902486963,0.002831529323320937,3.125,0.021639032542958674,0.6997264010049576,0.0014441083421544174,7.8125,0.008657985743038294,0.24390405566134382,0.0016492926062893376,0.78125,-105.49688951625,5.386269403727103,5.633879999999995,-85.06284,-124.525,89268815.753649,4.315924013772659,7.3078,-0.24592325461460174,-0.1532214030777134,-533.302369225,4.86484483549806,4.76730030000003,-515.6387,-550.4238,2275480646.2234583,4.216917778834742,6.430900000000065,-0.03643795808698069,0.23096252953781687,-527.1561592874999,7.1178377897544465,7.150728059999931,-501.3154,-555.6854,2223554188.45278,5.281658442037451,9.500099999999975,0.010417418064655681,-0.10677274385297873,0.17934408648828482,1.3213507635053088,0.08584265177243382,0.78125,0.18201741178514233,1.0488577053088528,0.08722421158317974,0.78125,0.2969797767729328,1.6934095495619257,0.15580408392441683,0.78125,23.889887499999997,0.010862876875475979,0.0,23.91,23.88,4565814.742,0.8693327987520649,0.019999999999999574,-1.6232397561989405,0.3031925579146239,0.00010342843443894162,0.004499909482842465,5.911421156887905e-06,2.34375
-310.919074,102.31684859838047,38.34596639999996,-4.514,-723.338,857104795.935464,7.294821793129374,65.72750000000002,2.5417706678428553,-1.5810673076715545,-77.38784825,308.5415795230812,14.108421600000007,114.192,-1068.964,809399084.9046086,6.604019550817047,24.064499999999995,2.7134722929363235,-2.1154504872334328,859.2888067499999,234.53113947633835,10.12912319999999,1006.134,106.14,6347001865.463884,6.362199574622851,16.866499999999974,3.801379750707369,-2.3279695288949136,0.7646132836185499,30.728398360487578,0.076448004174762,0.78125,0.5752159271042467,67.64747392269084,0.06955032996138995,0.78125,0.45162600653772245,47.92168216938125,0.04783722003142984,0.78125,-3.376393125,12.866495432527884,1.25835675,25.05125,-71.61875,1415408.33529375,6.922372967793498,1.8725,9.928645306882535,-3.058850670872693,8.0655848625,22.708691456724388,2.9837325,128.205,-43.11125,4645390.930139495,7.541715525828474,5.6196874999999995,10.057225074078229,2.9879710202923353,-5.345021718750001,20.53489307381795,0.6226919999999999,24.43,-82.6175,3601587.0439828127,6.504859598656269,0.83125,5.460989491619719,-2.53220537052936,0.05136862190383817,7.002845012485448,0.0021702808702691915,0.78125,0.11480889630373675,8.563815092600699,0.0014651321365668352,0.78125,0.056897024444125206,8.573591702715573,0.002110945301131896,0.78125,-82.213201150925,54.72199684648057,13.434846767999993,129.7866,-147.033,78025064.56185062,5.563654494634301,21.04652,4.45182939141563,2.306185544473191,-425.610070223125,250.38247068084803,7.3674841799999635,263.9579,-549.8392,1950619816.6150086,5.242585239145772,11.692499999999995,2.691857061478853,2.121227633875482,-474.51990832249993,123.0899621178063,10.18442417999993,-96.60918,-551.5931,1922547106.20968,6.117775483179674,16.077299999999923,3.2198631703324745,2.1742605107285633,0.26313179976295153,23.003939898590964,0.09606918654598016,0.78125,0.36834673097488135,52.39961278056422,0.09692362561491324,0.78125,0.3750556367326218,24.867559545333826,0.1562759511690567,0.78125,23.908687500000003,0.005681670434157141,0.0,23.92,23.9,4573002.961999999,0.8507023453487397,0.0,-0.06913242111720619,-0.010344616375600444,4.308440788779167e-05,0.0018887824532219804,3.3573297041754084e-06,0.78125
-328.62998174999996,52.21476369217422,36.17544000000005,-165.066,-407.602,885789645.237932,7.023404894563463,61.18300000000005,0.3833410320742958,1.1287043634241634,-936.5257715,26.76591268705467,20.981755199999895,-850.462,-1116.544,7022374761.711048,6.5017397102084615,32.573999999999955,6.688212586425507,-1.6536184139388135,231.73183250000002,34.34309179949058,29.302106400000014,379.298,104.31,439031541.737296,6.718451727595812,44.65199999999999,2.6597225019974378,0.1099682434588383,0.3621462177335336,14.120893056839183,0.07317397310109869,0.78125,0.2957571864250952,8.237135665869923,0.07223823231982007,0.78125,0.2595646844834415,17.745192873712945,0.034787719374555805,0.78125,1.25739796875,6.058390047353705,3.4637242500000003,27.02,-11.1475,306244.4128515625,7.375885463000764,5.29375,4.720406353389339,1.573442425062743,2.807021875,12.298902116090652,10.20955425,63.67375,-35.105,1272987.65755,7.969491653698526,13.5296875,3.0972817298763182,0.9329941152111072,-1.3079915624999998,6.580079630791932,4.2291165,13.7025,-32.7775,360023.021553125,7.463466832592854,5.608750000000001,6.232626394854908,-1.9450019359323412,0.026322932373112697,2.6530590116841544,0.0025639149127544133,0.78125,0.05695397887137075,4.341733715527585,0.001674161312215639,0.78125,0.03148360338314861,3.0848240646839895,0.0015956373714664555,1.5625,-131.2507613025,30.91771706372982,26.436240599999984,-82.13972,-204.3262,145460384.66212103,5.7405577005825394,39.53517500000001,-0.39096196654961757,-0.8599800093016197,227.42223305000002,13.801366947942391,18.202028459999983,258.6963,192.3414,415290608.04291254,5.113482125151396,24.846599999999995,-1.2494916798478644,-0.06261129120601748,-256.93291746250003,40.03054164659796,46.26356930999999,-118.8249,-328.8512,540934144.2782303,6.60234337230179,69.27800000000002,-0.2622708276600698,0.3601155905427659,0.20353918465751059,8.932030447094872,0.09344868070563263,0.78125,0.1871991821179128,2.1208002714850576,0.06630032279202167,0.78125,0.32370356460104166,7.399479088794153,0.15566564131012695,0.78125,23.922600000000006,0.004386616611997785,0.0,23.93,23.92,4578326.48,0.5730569171314204,0.00999999999999801,-0.8024948024999072,1.0943058062066284,4.734301265236595e-05,0.0021649457198149903,2.887123048047165e-06,1.5625
